"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/1535","Grian","Inverness, Nairn, Badenoch and Strathspey","Alexander","Danny Alexander","Male","Daniel","www.dannyalexander.org.uk","http://www.dannyalexander.org.uk/","Biography information for Danny Alexander","Liberal Democrat","https://twitter.com/dannyalexander"
"http://data.parliament.uk/members/632","Garven","Paisley and Renfrewshire South","Alexander","Mr Douglas Alexander","Male","Douglas","www.douglasalexander.org.uk","http://www.douglasalexander.org.uk/","Biography information for Mr Douglas Alexander","Labour","https://twitter.com/DAlexanderMP"
"http://data.parliament.uk/members/4038",,"Lewisham East","Alexander","Heidi Alexander","Female","Heidi","www.heidialexander.org.uk","http://www.heidialexander.org.uk/","Biography information for Heidi Alexander","Labour","https://twitter.com/heidi_mp"
"http://data.parliament.uk/members/974","Thain","Newark","Alexander","Richard Alexander","Male","Richard",,,"Biography information for Richard Alexander","Conservative",
"http://data.parliament.uk/members/3486","Scott",,"Alexander","Lord Alexander of Weedon","Male","Robert",,,"Biography information for Lord Alexander of Weedon",,
"http://data.parliament.uk/members/3462","William Desmond",,"Alexander","Earl Alexander of Tunis","Male","Shane",,,"Biography information for Earl Alexander of Tunis",,
"http://data.parliament.uk/members/3031","Picken",,"Alexander","Lord Alexander of Potterhill","Male","William",,,"Biography information for Lord Alexander of Potterhill",,
"http://data.parliament.uk/members/4138",,"Bethnal Green and Bow","Ali","Rushanara Ali","Female","Rushanara","www.rushanaraali.org","http://www.rushanaraali.org/","Biography information for Rushanara Ali","Labour","https://twitter.com/rushanaraali"
"http://data.parliament.uk/members/4747",,"Birmingham, Hall Green","Ali","Tahir Ali","Male","Tahir",,,"Biography information for Tahir Ali","Labour",
"http://data.parliament.uk/members/4234",,,"Aline","Baroness Lister of Burtersett","Female","Margot","lister-ruth.html","http://www.lboro.ac.uk/departments/socialsciences/staff/academicandresearch/lister-ruth.html","Biography information for Baroness Lister of Burtersett",,
"http://data.parliament.uk/members/736","James Hugh","Selby","Alison","Michael Alison","Male","Michael",,,"Biography information for Michael Alison","Conservative",
"http://data.parliament.uk/members/4411",,"Telford","Allan","Lucy Allan","Female","Lucy","www.lucyallan.com","http://www.lucyallan.com/","Biography information for Lucy Allan","Conservative","https://twitter.com/lucyallan"
"http://data.parliament.uk/members/397",,,"Allan","Lord Allan of Hallam","Male","Richard",,,"Biography information for Lord Allan of Hallam",,
"http://data.parliament.uk/members/1611",,"Hemel Hempstead","Allason","James Allason","Male","James",,,"Biography information for James Allason","Conservative",
"http://data.parliament.uk/members/730","William Simon","Torbay","Allason","Rupert Allason","Male","Rupert",,,"Biography information for Rupert Allason","Conservative",
"http://data.parliament.uk/members/737","Julian","Salford East","Allaun","Frank Allaun","Male","Frank",,,"Biography information for Frank Allaun","Labour",
"http://data.parliament.uk/members/4304",,,"Allen","Lord Allen of Kensington","Male","Charles",,,"Biography information for Lord Allen of Kensington",,
"http://data.parliament.uk/members/3375","Albert Vivian",,"Allen","Lord Croham","Male","Douglas",,,"Biography information for Lord Croham",,
"http://data.parliament.uk/members/364","William","Nottingham North","Allen","Mr Graham Allen","Male","Graham",,,"Biography information for Mr Graham Allen","Labour","https://twitter.com/GrahamAllenMP"
"http://data.parliament.uk/members/4516",,"South Cambridgeshire","Allen","Heidi Allen","Female","Heidi-Suzanne","www.heidisouthcambs.co.uk","http://www.heidisouthcambs.co.uk/","Biography information for Heidi Allen","Liberal Democrat","https://twitter.com/heidiallen75"
"http://data.parliament.uk/members/3485",,,"Allen","Lord Allen of Abbeydale","Male","Philip",,,"Biography information for Lord Allen of Abbeydale",,
"http://data.parliament.uk/members/3484","Jaffray Hynman",,"Allenby","Viscount Allenby of Megiddo","Male","Michael",,,"Biography information for Viscount Allenby of Megiddo",,
"http://data.parliament.uk/members/3482",,,"Alli","Lord Alli","Male","Waheed",,,"Biography information for Lord Alli",,
"http://data.parliament.uk/members/3710",,,"Alliance","Lord Alliance","Male","David",,,"Biography information for Lord Alliance",,
"http://data.parliament.uk/members/4573","Chantelle","Tooting","Allin-Khan","Dr Rosena Allin-Khan","Female","Rosena","tootinglabour.com","http://tootinglabour.com/","Biography information for Dr Rosena Allin-Khan","Labour","https://twitter.com/DrRosena"
"http://data.parliament.uk/members/2645","Henry",,"Allsopp","Lord Hindlip","Male","Charles",,,"Biography information for Lord Hindlip",,
"http://data.parliament.uk/members/3006","Richard",,"Allsopp","Lord Hindlip","Male","Henry",,,"Biography information for Lord Hindlip",,
"http://data.parliament.uk/members/3481","James McCall",,"Alport","Lord Alport","Male","Cuthbert",,,"Biography information for Lord Alport",,
"http://data.parliament.uk/members/4533",,,"Altmann","Baroness Altmann","Female","Rosalind",,,"Biography information for Baroness Altmann",,"https://twitter.com/rosaltmann?lang=en"
"http://data.parliament.uk/members/738",,,"Alton","Lord Alton of Liverpool","Male","David","davidalton.net","http://davidalton.net/","Biography information for Lord Alton of Liverpool",,
"http://data.parliament.uk/members/2327","Pelham Leigh",,"Aman","Lord Marley","Male","Godfrey",,,"Biography information for Lord Marley",,
"http://data.parliament.uk/members/2919",,,"Amery","Lord Amery of Lustleigh","Male","Julian",,,"Biography information for Lord Amery of Lustleigh",,
"http://data.parliament.uk/members/4667","Lee","Weaver Vale","Amesbury","Mike Amesbury","Male","Michael",,,"Biography information for Mike Amesbury","Labour","https://twitter.com/MikeAmesburymp"
"http://data.parliament.uk/members/44","Anthony Andrew","Southend West","Amess","Sir David Amess","Male","David","www.davidamess.co.uk","http://www.davidamess.co.uk/","Biography information for Sir David Amess","Conservative","https://twitter.com/amessd_southend"
"http://data.parliament.uk/members/1212","Thomas","Hexham","Amos","Mr Alan Amos","Male","Alan",,,"Biography information for Mr Alan Amos","Conservative",
"http://data.parliament.uk/members/3477",,,"Amos","Baroness Amos","Female","Valerie",,,"Biography information for Baroness Amos",,
"http://data.parliament.uk/members/259",,,"Ancram","The Marquess of Lothian","Male","Michael",,,"Biography information for The Marquess of Lothian",,
"http://data.parliament.uk/members/1486",,"Blaydon","Anderson","Mr David Anderson","Male","David","www.daveanderson.org.uk","http://www.daveanderson.org.uk","Biography information for Mr David Anderson","Labour",
