"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/3293","James Theobald Somerset",,"Butler","Earl of Carrick","Male","David",,,"Biography information for Earl of Carrick",,
"http://data.parliament.uk/members/1489","Petula","Brent Central","Butler","Dawn Butler","Female","Dawn",,,"Biography information for Dawn Butler","Labour","https://twitter.com/dawnbutlerbrent"
"http://data.parliament.uk/members/3337","Edward Robin",,"Butler","Lord Butler of Brockwell","Male","Frederick",,,"Biography information for Lord Butler of Brockwell",,
"http://data.parliament.uk/members/2855","Hubert Theobald Charles",,"Butler","Marquess of Ormonde","Male","James",,,"Biography information for Marquess of Ormonde",,
"http://data.parliament.uk/members/4312",,,"Butler","The Lord Bishop of Durham","Male","Paul ",,,"Biography information for The Lord Bishop of Durham",,"https://twitter.com/BishopPaulB"
"http://data.parliament.uk/members/1165",,"North East Milton Keynes","Butler","Peter Butler","Male","Peter",,,"Biography information for Peter Butler","Conservative",
"http://data.parliament.uk/members/1900","Henry Piers",,"Butler","Viscount Mountgarret","Male","Richard",,,"Biography information for Viscount Mountgarret",,
"http://data.parliament.uk/members/4745",,"Aylesbury","Butler","Rob Butler","Male","Robert",,,"Biography information for Rob Butler","Conservative",
"http://data.parliament.uk/members/3152","Frederick",,"Butler","The Lord Bishop of Southwark","Male","Thomas",,,"Biography information for The Lord Bishop of Southwark",,
"http://data.parliament.uk/members/3804","Elizabeth Oldfield",,"Butler-Sloss","Baroness Butler-Sloss","Female","Ann",,,"Biography information for Baroness Butler-Sloss",,
"http://data.parliament.uk/members/3346","John Hughes",,"Butterfield","Lord Butterfield","Male","William",,,"Biography information for Lord Butterfield",,
"http://data.parliament.uk/members/241","Valentine","Bournemouth West","Butterfill","Sir John Butterfill","Male","John","www.johnbutterfillmp.co.uk","http://www.johnbutterfillmp.co.uk/","Biography information for Sir John Butterfill","Conservative",
"http://data.parliament.uk/members/3355","Blackstock",,"Butterworth","Lord Butterworth","Male","John",,,"Biography information for Lord Butterworth",,
"http://data.parliament.uk/members/3344","Leland Oakes",,"Buxton","Lord Buxton of Alsa","Male","Aubrey",,,"Biography information for Lord Buxton of Alsa",,
"http://data.parliament.uk/members/1620",,"Leyton","Buxton","Ronald Buxton","Male","Ronald",,,"Biography information for Ronald Buxton","Conservative",
"http://data.parliament.uk/members/524","John","North Tyneside","Byers","Mr Stephen Byers","Male","Stephen","home.htm","http://www.epolitix.com/EN/MPWebsites/Stephen+Byers/home.htm","Biography information for Mr Stephen Byers","Independent",
"http://data.parliament.uk/members/3343",,,"Byford","Baroness Byford","Female","Hazel",,,"Biography information for Baroness Byford",,
"http://data.parliament.uk/members/4112",,"North Warwickshire","Byles","Dan Byles","Male","Daniel","www.danbyles.co.uk","http://www.danbyles.co.uk/","Biography information for Dan Byles","Conservative","https://twitter.com/danielbyles"
"http://data.parliament.uk/members/2219","Edmund",,"Byng","The Earl of Strafford","Male","Thomas",,,"Biography information for The Earl of Strafford",,
"http://data.parliament.uk/members/1789","Howard St. George",,"Byng","The Viscount Torrington","Male","Timothy",,,"Biography information for The Viscount Torrington",,
"http://data.parliament.uk/members/4831","Robert","Liverpool, West Derby","Byrne","Ian Byrne","Male","Ian",,,"Biography information for Ian Byrne","Labour",
"http://data.parliament.uk/members/1171","Dominic","Birmingham, Hodge Hill","Byrne","Liam Byrne","Male","Liam","www.liambyrne.co.uk","http://www.liambyrne.co.uk/","Biography information for Liam Byrne","Labour","https://twitter.com/LiamByrneMP"
"http://data.parliament.uk/members/2341","Geoffrey Gordon",,"Byron","Lord Byron","Male","Richard",,,"Biography information for Lord Byron",,
"http://data.parliament.uk/members/3342","James",,"Byron","Lord Byron","Male","Robert",,,"Biography information for Lord Byron",,
"http://data.parliament.uk/members/207","Vincent","Twickenham","Cable","Sir Vince Cable","Male","John",,,"Biography information for Sir Vince Cable","Liberal Democrat","https://twitter.com/vincecable"
"http://data.parliament.uk/members/396","George","Sheffield Central","Caborn","Mr Richard Caborn","Male","Richard",,,"Biography information for Mr Richard Caborn","Labour",
"http://data.parliament.uk/members/3099","Anthony",,"Caccia","Lord Caccia","Male","Harold",,,"Biography information for Lord Caccia",,
"http://data.parliament.uk/members/768","Benedict Laurence","Birmingham, Northfield","Cadbury","Jocelyn Cadbury","Male","Jocelyn",,,"Biography information for Jocelyn Cadbury","Conservative",
"http://data.parliament.uk/members/4389","Margaret","Brentford and Isleworth","Cadbury","Ruth Cadbury","Female","Ruth",,,"Biography information for Ruth Cadbury","Labour","https://twitter.com/ruthcadbury"
"http://data.parliament.uk/members/3341","Anthony",,"Cadman","Lord Cadman","Male","John",,,"Biography information for Lord Cadman",,
"http://data.parliament.uk/members/3340","Gerald John",,"Cadogan","Earl of Cadogan","Male","Charles",,,"Biography information for Earl of Cadogan",,
"http://data.parliament.uk/members/2822","Gerald Charles",,"Cadogan","Earl of Cadogan","Male","William",,,"Biography information for Earl of Cadogan",,
"http://data.parliament.uk/members/4581",,,"Caine","Lord Caine","Male","Jonathan",,,"Biography information for Lord Caine",,
"http://data.parliament.uk/members/4086","Hugh","Vale of Glamorgan","Cairns","Alun Cairns","Male","Alun",,,"Biography information for Alun Cairns","Conservative","https://twitter.com/AlunCairns"
"http://data.parliament.uk/members/2310","Charles",,"Cairns","Earl of Cairns","Male","David",,,"Biography information for Earl of Cairns",,
"http://data.parliament.uk/members/1421","David","Inverclyde","Cairns","David Cairns","Male","John","www.davidcairns.com","http://www.davidcairns.com","Biography information for David Cairns","Labour",
"http://data.parliament.uk/members/3339","Dallas",,"Cairns","Earl of Cairns","Male","Simon",,,"Biography information for Earl of Cairns",,
"http://data.parliament.uk/members/4770",,"East Dunbartonshire","Callaghan","Amy Callaghan","Female","Amy",,,"Biography information for Amy Callaghan","Scottish National Party",
"http://data.parliament.uk/members/770",,"Heywood & Middleton","Callaghan","James Callaghan","Male","James",,,"Biography information for James Callaghan","Labour",
"http://data.parliament.uk/members/3326","James",,"Callaghan","Lord Callaghan of Cardiff","Male","Leonard",,,"Biography information for Lord Callaghan of Cardiff",,
"http://data.parliament.uk/members/4336",,,"Callanan","Lord Callanan","Male","Martin",,,"Biography information for Lord Callanan",,
"http://data.parliament.uk/members/1403",,"Cheadle","Calton","Mrs Patsy Calton","Female","Patricia","www.patsycalton.org.uk","http://www.patsycalton.org.uk/","Biography information for Mrs Patsy Calton","Liberal Democrat",
"http://data.parliament.uk/members/1467","William Donald","Witney","Cameron","Mr David Cameron","Male","David","www.witneyconservatives.com","http://www.witneyconservatives.com/","Biography information for Mr David Cameron","Conservative","https://twitter.com/David_Cameron"
"http://data.parliament.uk/members/3705",,,"Cameron","Lord Cameron of Dillington","Male","Ewen",,,"Biography information for Lord Cameron of Dillington",,
"http://data.parliament.uk/members/3300","John",,"Cameron","Lord Cameron of Lochbroom","Male","Kenneth",,,"Biography information for Lord Cameron of Lochbroom",,
"http://data.parliament.uk/members/4412",,"East Kilbride, Strathaven and Lesmahagow","Cameron","Dr Lisa Cameron","Female","Lisa","www.lisacameronmp.scot","http://www.lisacameronmp.scot/","Biography information for Dr Lisa Cameron","Scottish National Party","https://twitter.com/DrLisaCameronMP"
"http://data.parliament.uk/members/529",,"Tynemouth","Campbell","Sir Alan Campbell","Male","Alan","www.alancampbellmp.co.uk","http://www.alancampbellmp.co.uk","Biography information for Sir Alan Campbell","Labour","https://twitter.com/alancampbellmp"
"http://data.parliament.uk/members/3298","Robertson",,"Campbell","Lord Campbell of Alloway","Male","Alan",,,"Biography information for Lord Campbell of Alloway",,
"http://data.parliament.uk/members/4596",,,"Campbell","Lord Colgrain","Male","Alistair",,,"Biography information for Lord Colgrain",,
"http://data.parliament.uk/members/118",,"Cambridge","Campbell","Mrs Anne Campbell","Female","Anne","www.annecampbell.org.uk","http://www.annecampbell.org.uk","Biography information for Mrs Anne Campbell","Labour",
"http://data.parliament.uk/members/3311","Robert Vaughan",,"Campbell","Earl of Cawdor","Male","Colin",,,"Biography information for Earl of Cawdor",,
"http://data.parliament.uk/members/3379","Colin",,"Campbell","Lord Colgrain","Male","David",,,"Biography information for Lord Colgrain",,
"http://data.parliament.uk/members/3115",,,"Campbell","Lord Stratheden and Campbell","Male","Donald",,,"Biography information for Lord Stratheden and Campbell",,
"http://data.parliament.uk/members/3297","Thomas Calthrop",,"Campbell","Lord Campbell of Croy","Male","Gordon",,,"Biography information for Lord Campbell of Croy",,
"http://data.parliament.uk/members/1409","Lloyd","East Londonderry","Campbell","Mr Gregory Campbell","Male","Gregory","campbell.html","http://www.duplondonderry.co.uk/campbell.html","Biography information for Mr Gregory Campbell","Democratic Unionist Party",
"http://data.parliament.uk/members/3042","John Vaughan",,"Campbell","Earl of Cawdor","Male","Hugh",,,"Biography information for Earl of Cawdor",,
"http://data.parliament.uk/members/1009",,"Dumbarton","Campbell","Ian Campbell","Male","Ian",,,"Biography information for Ian Campbell","Labour",
"http://data.parliament.uk/members/3435",,,"Campbell","Duke of Argyll","Male","Ian",,,"Biography information for Duke of Argyll",,
"http://data.parliament.uk/members/3831","Susan",,"Campbell","Baroness Campbell of Surbiton","Female","Jane",,,"Biography information for Baroness Campbell of Surbiton",,
"http://data.parliament.uk/members/2972","Middleton",,"Campbell","Lord Campbell of Eskan","Male","John",,,"Biography information for Lord Campbell of Eskan",,
"http://data.parliament.uk/members/3050","Romer",,"Campbell","Earl of Breadalbane","Male","John",,,"Biography information for Earl of Breadalbane",,
"http://data.parliament.uk/members/627",,,"Campbell","Lord Campbell of Pittenweem","Male","Menzies",,,"Biography information for Lord Campbell of Pittenweem",,
"http://data.parliament.uk/members/514",,"Blyth Valley","Campbell","Mr Ronnie Campbell","Male","Ronnie",,,"Biography information for Mr Ronnie Campbell","Labour",
"http://data.parliament.uk/members/3871",,,"Campbell","Baroness Campbell of Loughborough","Female","Susan",,,"Biography information for Baroness Campbell of Loughborough",,
"http://data.parliament.uk/members/3564","Diarmid Ian",,"Campbell-Gray","Lord Gray","Male","Angus",,,"Biography information for Lord Gray",,
"http://data.parliament.uk/members/499","Norman",,"Campbell-Savours","Lord Campbell-Savours","Male","Dale",,,"Biography information for Lord Campbell-Savours",,
"http://data.parliament.uk/members/680","Andrew","Falkirk West","Canavan","Dennis Canavan","Male","Dennis",,,"Biography information for Dennis Canavan","Independent",
"http://data.parliament.uk/members/135","Charles","Ipswich","Cann","Mr Jamie Cann","Male","James",,,"Biography information for Mr Jamie Cann","Labour",
"http://data.parliament.uk/members/772","Bowen","Stoke-on-Trent Central","Cant","Robert Cant","Male","Robert",,,"Biography information for Robert Cant","Labour",
"http://data.parliament.uk/members/2792","Edward de Vere",,"Capell","Earl of Essex","Male","Robert",,,"Biography information for Earl of Essex",,
"http://data.parliament.uk/members/27","Keith","Hove","Caplin","Mr Ivor Caplin","Male","Ivor","www.ivorcaplinmp.com","http://www.ivorcaplinmp.com","Biography information for Mr Ivor Caplin","Labour",
"http://data.parliament.uk/members/4651","Joseph","Liverpool, Walton","Carden","Dan Carden","Male","Daniel","www.66prioryroad.co.uk","http://www.66prioryroad.co.uk/","Biography information for Dan Carden","Labour","https://twitter.com/DanCardenMP"
"http://data.parliament.uk/members/2205","Leonard",,"Carey","Lord Carey of Clifton","Male","George",,,"Biography information for Lord Carey of Clifton",,
"http://data.parliament.uk/members/3295",,,"Carington","Lord Carrington","Male","Peter",,,"Biography information for Lord Carrington",,
"http://data.parliament.uk/members/4712",,,"Carington","Lord Carrington","Male","Rupert",,,"Biography information for Lord Carrington",,
"http://data.parliament.uk/members/1138",,,"Carlile","Lord Carlile of Berriew","Male","Alexander",,,"Biography information for Lord Carlile of Berriew",,
"http://data.parliament.uk/members/775","Russell","North Luton","Carlisle","John Carlisle","Male","John",,,"Biography information for John Carlisle","Conservative",
"http://data.parliament.uk/members/773","Melville","Lincoln","Carlisle","Sir Kenneth Carlisle","Male","Kenneth",,,"Biography information for Sir Kenneth Carlisle","Conservative",
"http://data.parliament.uk/members/3292",,,"Carlisle","Lord Carlisle of Bucklow","Male","Mark",,,"Biography information for Lord Carlisle of Bucklow",,
"http://data.parliament.uk/members/774",,"Warrington South","Carlisle","Mark Carlisle","Male","Mark",,,"Biography information for Mark Carlisle","Conservative",
"http://data.parliament.uk/members/1442","Morrison","Orkney and Shetland","Carmichael","Mr Alistair Carmichael","Male","Alexander",,,"Biography information for Mr Alistair Carmichael","Liberal Democrat","https://twitter.com/amcarmichaelMP"
"http://data.parliament.uk/members/4104",,"Stroud","Carmichael","Neil Carmichael","Male","Neil","www.neilcarmichael.co.uk","http://www.neilcarmichael.co.uk/","Biography information for Neil Carmichael","Conservative","https://twitter.com/stroud_neil"
"http://data.parliament.uk/members/1037","George","Glasgow, Kelvingrove","Carmichael","Neil Carmichael","Male","Neil",,,"Biography information for Neil Carmichael","Labour",
"http://data.parliament.uk/members/3291","George",,"Carmichael","Lord Carmichael of Kelvingrove","Male","Neil",,,"Biography information for Lord Carmichael of Kelvingrove",,
"http://data.parliament.uk/members/2278","Alexander",,"Carnegie","The Earl of Southesk","Male","Charles",,,"Biography information for The Earl of Southesk",,
