"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/1266","Fergus","Altrincham & Sale","Montgomery","Sir Fergus Montgomery","Male","William",,,"Biography information for Sir Fergus Montgomery","Conservative",
"http://data.parliament.uk/members/1490",,"Bridgend","Moon","Mrs Madeleine Moon","Female","Madeleine","www.madeleinemoonmp.com","http://www.madeleinemoonmp.com","Biography information for Mrs Madeleine Moon","Labour","https://twitter.com/MadeleineMoon"
"http://data.parliament.uk/members/621",,,"Moonie","Lord Moonie","Male","Lewis",,,"Biography information for Lord Moonie",,
"http://data.parliament.uk/members/1676",,"Basildon","Moonman","Eric Moonman","Male","Eric",,,"Biography information for Eric Moonman","Labour",
"http://data.parliament.uk/members/4891",,,"Moore","Lord Moore of Etchingham","Male","Charles",,,"Biography information for Lord Moore of Etchingham",,
"http://data.parliament.uk/members/2287","Garrett Ponsonby",,"Moore","Earl of Drogheda","Male","Charles",,,"Biography information for Earl of Drogheda",,
"http://data.parliament.uk/members/4669",,"Southport","Moore","Damien Moore","Male","Damien","www.damienmooremp.com","http://www.damienmooremp.com/","Biography information for Damien Moore","Conservative","https://twitter.com/damienmooremp"
"http://data.parliament.uk/members/2703","Dermot Ponsonby",,"Moore","Earl of Drogheda","Male","Henry",,,"Biography information for Earl of Drogheda",,
"http://data.parliament.uk/members/1022",,,"Moore","Lord Moore of Lower Marsh","Male","John",,,"Biography information for Lord Moore of Lower Marsh",,
"http://data.parliament.uk/members/638","Kevin","Berwickshire, Roxburgh and Selkirk","Moore","Michael Moore","Male","Michael","www.michaelmoore.org.uk","http://www.michaelmoore.org.uk","Biography information for Michael Moore","Liberal Democrat","https://twitter.com/MichaelMooreMP"
"http://data.parliament.uk/members/1937","Brian Cecil",,"Moore","The Lord Moore of Wolvercote","Male","Philip",,,"Biography information for The Lord Moore of Wolvercote",,
"http://data.parliament.uk/members/4861","Peter","Keighley","Moore","Robbie Moore","Male","Robert",,,"Biography information for Robbie Moore","Conservative","https://twitter.com/_RobbieMoore"
"http://data.parliament.uk/members/3493","Anthony",,"Moore-Brabazon","Lord Brabazon of Tara","Male","Ivon",,,"Biography information for Lord Brabazon of Tara",,
"http://data.parliament.uk/members/4656","Michelle","Oxford West and Abingdon","Moran","Layla Moran","Female","Layla","www.laylamoran.com","http://www.laylamoran.com/","Biography information for Layla Moran","Liberal Democrat","https://twitter.com/laylamoran"
"http://data.parliament.uk/members/3",,"Luton South","Moran","Margaret Moran","Female","Margaret","www.margaretmoran.org","http://www.margaretmoran.org","Biography information for Margaret Moran","Independent",
"http://data.parliament.uk/members/4017","Mary","Portsmouth North","Mordaunt","Penny Mordaunt","Female","Penelope","www.pennymordaunt.com","http://www.pennymordaunt.com","Biography information for Penny Mordaunt","Conservative","https://twitter.com/PennyMordaunt"
"http://data.parliament.uk/members/1548","Elizabeth","Newport East","Morden","Jessica Morden","Female","Jessica","www.jessicamorden.com","http://www.jessicamorden.com","Biography information for Jessica Morden","Labour","https://twitter.com/jessicamordenmp"
"http://data.parliament.uk/members/2255","Howard",,"Moreton","Earl of Ducie","Male","Basil",,,"Biography information for Earl of Ducie",,
"http://data.parliament.uk/members/2702","Leslie",,"Moreton","Earl of Ducie","Male","David",,,"Biography information for Earl of Ducie",,
"http://data.parliament.uk/members/604","Neil","Galloway & Upper Nithsdale","Morgan","Mr Alasdair Morgan","Male","Alasdair",,,"Biography information for Mr Alasdair Morgan","Scottish National Party",
"http://data.parliament.uk/members/3685",,,"Morgan","Baroness Morgan of Drefelin","Female","Delyth","www.baronessmorgan.org.uk","http://www.baronessmorgan.org.uk","Biography information for Baroness Morgan of Drefelin",,"https://twitter.com/delythjmorgan"
"http://data.parliament.uk/members/563","Rhodri","Cardiff West","Morgan","Mr Rhodri Morgan","Male","Hywel",,,"Biography information for Mr Rhodri Morgan","Labour",
"http://data.parliament.uk/members/561",,"Cardiff North","Morgan","Julie Morgan","Female","Julie","www.juliemorgan.org","http://www.juliemorgan.org","Biography information for Julie Morgan","Labour",
"http://data.parliament.uk/members/2555",,,"Morgan","Lord Morgan","Male","Kenneth",,,"Biography information for Lord Morgan",,
"http://data.parliament.uk/members/4226",,,"Morgan","Baroness Morgan of Ely","Female","Mair","elunedmorgan.wales","http://elunedmorgan.wales/","Biography information for Baroness Morgan of Ely",,"https://twitter.com/eluned_morgan"
"http://data.parliament.uk/members/4027",,,"Morgan","Baroness Morgan of Cotes","Female","Nicky",,,"Biography information for Baroness Morgan of Cotes",,"https://twitter.com/NickyMorgan01"
"http://data.parliament.uk/members/2168",,,"Morgan","Baroness Morgan of Huyton","Female","Sally",,,"Biography information for Baroness Morgan of Huyton",,
"http://data.parliament.uk/members/4653","James","Portsmouth South","Morgan","Stephen Morgan","Male","Stephen","www.stephenmorgan.org.uk","http://www.stephenmorgan.org.uk/","Biography information for Stephen Morgan","Labour","https://twitter.com/stephenmorganmp"
"http://data.parliament.uk/members/1222","Geraint Oliver","Denbigh","Morgan","Geraint Morgan","Male","William",,,"Biography information for Geraint Morgan","Conservative",
"http://data.parliament.uk/members/1678",,"Winchester","Morgan-Giles","Sir Morgan Morgan-Giles","Male","Morgan",,,"Biography information for Sir Morgan Morgan-Giles","Conservative",
"http://data.parliament.uk/members/377","Anthony","Scunthorpe","Morley","Mr Elliot Morley","Male","Elliot",,,"Biography information for Mr Elliot Morley","Labour",
"http://data.parliament.uk/members/4012",,"Livingston","Morrice","Graeme Morrice","Male","Graeme","www.graememorricemp.co.uk","http://www.graememorricemp.co.uk/","Biography information for Graeme Morrice","Labour","https://twitter.com/GraemeMorrice"
"http://data.parliament.uk/members/1906",,,"Morris","Lord Morris of Manchester","Male","Alfred",,,"Biography information for Lord Morris of Manchester",,
"http://data.parliament.uk/members/4249",,"Newton Abbot","Morris","Anne Marie Morris","Female","Anne Marie","www.annemariemorris.co.uk","http://www.annemariemorris.co.uk/","Biography information for Anne Marie Morris","Conservative","https://twitter.com/AnneMarieMorris"
"http://data.parliament.uk/members/1908","Robert",,"Morris","Lord Morris of Castle Morris","Male","Brian",,,"Biography information for Lord Morris of Castle Morris",,
"http://data.parliament.uk/members/1341","Richard","Manchester, Openshaw","Morris","Charles Morris","Male","Charles",,,"Biography information for Charles Morris","Labour",
"http://data.parliament.uk/members/2288","Richard",,"Morris","Lord Morris of Grasmere","Male","Charles",,,"Biography information for Lord Morris of Grasmere",,
"http://data.parliament.uk/members/4135","Thomas","Morecambe and Lunesdale","Morris","David Morris","Male","David","www.davidmorris.org.uk","http://www.davidmorris.org.uk/","Biography information for David Morris","Conservative","https://twitter.com/davidmorrisml"
"http://data.parliament.uk/members/305",,,"Morris","Baroness Morris of Yardley","Female","Estelle",,,"Biography information for Baroness Morris of Yardley",,
"http://data.parliament.uk/members/2460","Redmond Fitzpatrick",,"Morris","Lord Killanin","Male","George",,,"Biography information for Lord Killanin",,
"http://data.parliament.uk/members/3973","Mark","Easington","Morris","Grahame Morris","Male","Grahame","grahamemorrismp.co.uk","http://grahamemorrismp.co.uk/","Biography information for Grahame Morris","Labour","https://twitter.com/grahamemorris"
"http://data.parliament.uk/members/3992",,"Halesowen and Rowley Regis","Morris","James Morris","Male","James","www.jamesmorrismp.com","http://www.jamesmorrismp.com","Biography information for James Morris","Conservative","https://twitter.com/JamesMorrisHRR"
"http://data.parliament.uk/members/565",,,"Morris","Lord Morris of Aberavon","Male","John",,,"Biography information for Lord Morris of Aberavon",,
"http://data.parliament.uk/members/1251",,,"Morris","Lord Naseby","Male","Michael",,,"Biography information for Lord Naseby",,
"http://data.parliament.uk/members/2075",,,"Morris","Lord Killanin","Male","Michael",,,"Biography information for Lord Killanin",,
"http://data.parliament.uk/members/1909","David",,"Morris","Lord Morris","Male","Michael",,,"Biography information for Lord Morris",,
"http://data.parliament.uk/members/3681",,,"Morris","Baroness Morris of Bolton","Female","Patricia",,,"Biography information for Baroness Morris of Bolton",,
"http://data.parliament.uk/members/1907","Geoffrey",,"Morris","Lord Morris of Kenwood","Male","Philip",,,"Biography information for Lord Morris of Kenwood",,
"http://data.parliament.uk/members/3796","Manuel",,"Morris","Lord Morris of Handsworth","Male","William","www.billmorris.info","http://www.billmorris.info","Biography information for Lord Morris of Handsworth",,
"http://data.parliament.uk/members/4881",,,"Morrisey","Baroness Morrissey","Female","Helena ",,,"Biography information for Baroness Morrissey",,
"http://data.parliament.uk/members/1236","Andrew","Devizes","Morrison","Sir Charles Morrison","Male","Charles",,,"Biography information for Sir Charles Morrison","Conservative",
"http://data.parliament.uk/members/1857","Ian",,"Morrison","Lord Margadale","Male","James",,,"Biography information for Lord Margadale",,
"http://data.parliament.uk/members/2922","Granville",,"Morrison","Lord Margadale","Male","John",,,"Biography information for Lord Margadale",,
"http://data.parliament.uk/members/2796","William",,"Morrison","Viscount Dunrossil","Male","John",,,"Biography information for Viscount Dunrossil",,
"http://data.parliament.uk/members/1277","Hugh","City of Chester","Morrison","Sir Peter Morrison","Male","Peter",,,"Biography information for Sir Peter Morrison","Conservative",
"http://data.parliament.uk/members/4759","Inboden","Beaconsfield","Morrissey","Joy Morrissey","Female","Joy",,,"Biography information for Joy Morrissey","Conservative",
"http://data.parliament.uk/members/2826","Glossop",,"Morrisson","Lord Morrison","Male","Dennis",,,"Biography information for Lord Morrison",,
"http://data.parliament.uk/members/3795",,,"Morrow","Lord Morrow","Male","Maurice",,,"Biography information for Lord Morrow",,
"http://data.parliament.uk/members/4914",,,"Morse","Lord Morse","Male","Amyas",,,"Biography information for Lord Morse",,
"http://data.parliament.uk/members/4916",,"Hartlepool","Mortimer","Jill Mortimer","Female","Jill",,,"Biography information for Jill Mortimer","Conservative",
"http://data.parliament.uk/members/2293","Patrick",,"Morton","Lord Rathcreedan","Male","Charles",,,"Biography information for Lord Rathcreedan",,
"http://data.parliament.uk/members/1340","Martin","Manchester, Moss Side","Morton","George Morton","Male","George",,,"Biography information for George Morton","Labour",
"http://data.parliament.uk/members/2963","Drennan Baird",,"Morton","Lord Morton of Shuna","Male","Hugh",,,"Biography information for Lord Morton of Shuna",,
"http://data.parliament.uk/members/4358",,"Aldridge-Brownhills","Morton","Wendy Morton","Female","Wendy","wendymorton.co.uk","http://wendymorton.co.uk/","Biography information for Wendy Morton","Conservative","https://twitter.com/morton_wendy"
"http://data.parliament.uk/members/2169",,,"Moser","Lord Moser","Male","Claus",,,"Biography information for Lord Moser",,
"http://data.parliament.uk/members/4715",,,"Mosley","Lord Ravensdale","Male","Daniel",,,"Biography information for Lord Ravensdale",,
"http://data.parliament.uk/members/3280",,,"Mosley","Lord Ravensdale","Male","Nicholas",,,"Biography information for Lord Ravensdale",,
"http://data.parliament.uk/members/3954",,"City of Chester","Mosley","Stephen Mosley","Male","Stephen","www.chestermp.com","http://www.chestermp.com","Biography information for Stephen Mosley","Conservative","https://twitter.com/stephen_mosley"
"http://data.parliament.uk/members/120","Douglas","North East Cambridgeshire","Moss","Mr Malcolm Moss","Male","Malcolm","www.malcmoss.easynet.co.uk","http://www.malcmoss.easynet.co.uk","Biography information for Mr Malcolm Moss","Conservative",
"http://data.parliament.uk/members/1935","Ivar Louis",,"Mountbatten","The Marquess of Milford Haven","Male","George",,,"Biography information for The Marquess of Milford Haven",,
"http://data.parliament.uk/members/2789",,,"Mountbatten","The Duke of Edinburgh","Male","Philip",,,"Biography information for The Duke of Edinburgh",,
"http://data.parliament.uk/members/1750","Albert Christian Edward",,"Mountbatten-Windsor","The Duke of York","Male","Andrew",,,"Biography information for The Duke of York",,
"http://data.parliament.uk/members/406","Carol Jean","Colne Valley","Mountford","Kali Mountford","Female","Kali","www.kalimountford-mp.org.uk","http://www.kalimountford-mp.org.uk/","Biography information for Kali Mountford","Labour",
"http://data.parliament.uk/members/4080",,"Warrington South","Mowat","David Mowat","Male","David","www.davidmowat.org.uk","http://www.davidmowat.org.uk/","Biography information for David Mowat","Conservative","https://twitter.com/mowat4ws"
"http://data.parliament.uk/members/503",,"Redcar","Mowlam","Dr Mo Mowlam","Female","Marjorie",,,"Biography information for Dr Mo Mowlam","Labour",
"http://data.parliament.uk/members/4883",,,"Moylan","Lord Moylan","Male","Daniel",,,"Biography information for Lord Moylan",,"https://twitter.com/danielmgmoylan"
"http://data.parliament.uk/members/1336","Dunstan","Lewisham East","Moyle","Roland Moyle","Male","Roland",,,"Biography information for Roland Moyle","Labour",
"http://data.parliament.uk/members/2276","Patrik Andrew Cairnes Berkeley",,"Moynihan","Lord Moynihan","Male","Antony",,,"Biography information for Lord Moynihan",,
"http://data.parliament.uk/members/924",,,"Moynihan","Lord Moynihan","Male","Colin",,,"Biography information for Lord Moynihan",,
"http://data.parliament.uk/members/1285","David","Falmouth & Camborne","Mudd","David Mudd","Male","William",,,"Biography information for David Mudd","Conservative",
"http://data.parliament.uk/members/414","Edward","Leeds East","Mudie","Mr George Mudie","Male","George",,,"Biography information for Mr George Mudie","Labour",
"http://data.parliament.uk/members/3302","Rodney",,"Muff","Lord Calverley","Male","Charles",,,"Biography information for Lord Calverley",,
"http://data.parliament.uk/members/2799","Henry",,"Mulholland","Lord Dunleath","Male","Brian",,,"Biography information for Lord Dunleath",,
"http://data.parliament.uk/members/1540","Thomas","Leeds North West","Mulholland","Greg Mulholland","Male","Gregory","www.gregmulholland.org","http://www.gregmulholland.org","Biography information for Greg Mulholland","Liberal Democrat","https://twitter.com/GregMulholland1"
"http://data.parliament.uk/members/2868","Henry",,"Mulholland","Lord Dunleath","Male","Michael",,,"Biography information for Lord Dunleath",,
"http://data.parliament.uk/members/4696",,,"Mullally","The Lord Bishop of London","Female","Sarah",,,"Biography information for The Lord Bishop of London",,
"http://data.parliament.uk/members/4860","John","Crewe and Nantwich","Mullan","Dr Kieran Mullan","Male","Kieran",,,"Biography information for Dr Kieran Mullan","Conservative",
"http://data.parliament.uk/members/2977","William",,"Mulley","Lord Mulley","Male","Frederick",,,"Biography information for Lord Mulley",,
"http://data.parliament.uk/members/527","John","Sunderland South","Mullin","Mr Chris Mullin","Male","Christopher","chris+mullin","http://www.epolitix.com/EN/MPWebsites/chris+mullin","Biography information for Mr Chris Mullin","Labour",
"http://data.parliament.uk/members/4468",,"Kirkcaldy and Cowdenbeath","Mullin","Roger Mullin","Male","William Arthur Roger","rogermullinmp.com","http://rogermullinmp.com/","Biography information for Roger Mullin","Scottish National Party","https://twitter.com/rogmull"
"http://data.parliament.uk/members/4867",,"Scunthorpe","Mumby-Croft","Holly Mumby-Croft","Female","Holly",,,"Biography information for Holly Mumby-Croft","Conservative",
"http://data.parliament.uk/members/1512","Gordon","Dumfriesshire, Clydesdale and Tweeddale","Mundell","David Mundell","Male","David","www.davidmundell.com","http://www.davidmundell.com","Biography information for David Mundell","Conservative","https://twitter.com/davidmundelldct"
"http://data.parliament.uk/members/1448","Patricia","Sheffield, Heeley","Munn","Meg Munn","Female","Margaret","www.megmunnmp.org.uk","http://www.megmunnmp.org.uk","Biography information for Meg Munn","Labour (Co-op)","https://twitter.com/megmunn01"
"http://data.parliament.uk/members/4089",,"Wells","Munt","Tessa Munt","Female","Tessa","www.tessamunt.org.uk","http://www.tessamunt.org.uk","Biography information for Tessa Munt","Liberal Democrat","https://twitter.com/tessamunt"
"http://data.parliament.uk/members/1369","Philip Yorke","Welwyn Hatfield","Murphy","Christopher Murphy","Male","Christopher",,,"Biography information for Christopher Murphy","Conservative",
"http://data.parliament.uk/members/1595","Terence","Newry and Armagh","Murphy","Conor Murphy","Male","Conor","www.newryarmaghsf.com","http://www.newryarmaghsf.com","Biography information for Conor Murphy","Sinn Féin","https://twitter.com/conormurphymp"
"http://data.parliament.uk/members/516",,"Wansbeck","Murphy","Mr Denis Murphy","Male","Denis",,,"Biography information for Mr Denis Murphy","Labour",
"http://data.parliament.uk/members/3692",,,"Murphy","Baroness Murphy","Female","Elaine",,,"Biography information for Baroness Murphy",,
"http://data.parliament.uk/members/595",,"East Renfrewshire","Murphy","Mr Jim Murphy","Male","James","default.aspx","http://www.jimmurphymp.com/default.aspx","Biography information for Mr Jim Murphy","Labour","https://twitter.com/jimmurphymp"
"http://data.parliament.uk/members/546",,,"Murphy","Lord Murphy of Torfaen","Male","Paul",,,"Biography information for Lord Murphy of Torfaen",,
"http://data.parliament.uk/members/2917","Iain",,"Murray","Duke of Atholl","Male","George",,,"Biography information for Duke of Atholl",,
"http://data.parliament.uk/members/3966",,"Edinburgh South","Murray","Ian Murray","Male","Ian",,,"Biography information for Ian Murray","Labour","https://twitter.com/IanMurrayMP"
"http://data.parliament.uk/members/4797","Stewart","Ealing North","Murray","James Murray","Male","James",,,"Biography information for James Murray","Labour (Co-op)","https://twitter.com/jamesmurray_ldn"
"http://data.parliament.uk/members/3427",,,"Murray","The Duke of Atholl","Male","John",,,"Biography information for The Duke of Atholl",,
"http://data.parliament.uk/members/3068","Anderson Hope",,"Murray","Lord Murray of Newhaven","Male","Keith",,,"Biography information for Lord Murray of Newhaven",,
"http://data.parliament.uk/members/2910","Randolph",,"Murray","Earl of Dunmore","Male","Kenneth",,,"Biography information for Earl of Dunmore",,
"http://data.parliament.uk/members/1927",,,"Murray","Lord Murray of Epping Forest","Male","Lionel",,,"Biography information for Lord Murray of Epping Forest",,
"http://data.parliament.uk/members/2798","Kenneth",,"Murray","Earl of Dunmore","Male","Malcolm",,,"Biography information for Earl of Dunmore",,
"http://data.parliament.uk/members/2430","Arthur",,"Murray","Earl of Dunmore","Male","Reginald",,,"Biography information for Earl of Dunmore",,
"http://data.parliament.uk/members/1679",,"Edinburgh, Leith","Murray","Ronald Murray","Male","Ronald",,,"Biography information for Ronald Murray","Labour",
"http://data.parliament.uk/members/4100",,"South East Cornwall","Murray","Mrs Sheryll Murray","Female","Sheryll","sheryllmurray.com","http://sheryllmurray.com","Biography information for Mrs Sheryll Murray","Conservative","https://twitter.com/sheryllmurray"
"http://data.parliament.uk/members/1838","David Mungo James",,"Murray","The Earl of Mansfield","Male","William",,,"Biography information for The Earl of Mansfield",,
"http://data.parliament.uk/members/1466","William","South West Wiltshire","Murrison","Dr Andrew Murrison","Male","Andrew","www.andrewmurrison.co.uk","http://www.andrewmurrison.co.uk","Biography information for Dr Andrew Murrison","Conservative","https://twitter.com/murrisonMP"
"http://data.parliament.uk/members/1926","Oscar",,"Murton","The Lord Murton of Lindisfarne","Male","Henry",,,"Biography information for The Lord Murton of Lindisfarne",,
"http://data.parliament.uk/members/1925","John",,"Mustill","Lord Mustill","Male","Michael",,,"Biography information for Lord Mustill",,
"http://data.parliament.uk/members/1325","Fairlie","Banff","Myles","David Myles","Male","David",,,"Biography information for David Myles","Conservative",
"http://data.parliament.uk/members/3869",,,"Myners","Lord Myners","Male","Paul",,,"Biography information for Lord Myners",,
"http://data.parliament.uk/members/3541","Ronald George",,"Nall-Cain","Lord Brocket","Male","Charles",,,"Biography information for Lord Brocket",,
"http://data.parliament.uk/members/4082","Eva","Wigan","Nandy","Lisa Nandy","Female","Lisa","www.lisanandy.co.uk","http://www.lisanandy.co.uk","Biography information for Lisa Nandy","Labour","https://twitter.com/lisanandy"
"http://data.parliament.uk/members/1924","Nigel",,"Napier","Lord Napier and Ettrick","Male","Francis",,,"Biography information for Lord Napier and Ettrick",,
"http://data.parliament.uk/members/1923","Alan",,"Napier","Lord Napier of Magdala","Male","Robert",,,"Biography information for Lord Napier of Magdala",,
"http://data.parliament.uk/members/2347","John",,"Napier","Lord Napier of Magdala","Male","Robert",,,"Biography information for Lord Napier of Magdala",,
"http://data.parliament.uk/members/4270",,,"Nash","Lord Nash","Male","John ",,,"Biography information for Lord Nash",,
"http://data.parliament.uk/members/3909",,"Airdrie and Shotts","Nash","Pamela Nash","Female","Pamela","pamelanash.com","http://pamelanash.com/","Biography information for Pamela Nash","Labour","https://twitter.com/pamela_nash"
"http://data.parliament.uk/members/1914","Carol Michael",,"Nathan","Lord Nathan","Male","Roger",,,"Biography information for Lord Nathan",,
"http://data.parliament.uk/members/216","Douglas","Bristol North West","Naysmith","Dr Doug Naysmith","Male","John","Doug+Naysmith","http://www.epolitix.com/EN/MPWebsites/Doug+Naysmith/","Biography information for Dr Doug Naysmith","Labour",
"http://data.parliament.uk/members/2532","James",,"Nazir-Ali","The Lord Bishop of Rochester","Male","Michael",,,"Biography information for The Lord Bishop of Rochester",,
"http://data.parliament.uk/members/1279","Anthony","North Cornwall","Neale","Sir Gerry Neale","Male","Gerrard",,,"Biography information for Sir Gerry Neale","Conservative",
"http://data.parliament.uk/members/1271","Francis","North Wiltshire","Needham","Sir Richard Needham","Male","Richard",,,"Biography information for Sir Richard Needham","Conservative",
"http://data.parliament.uk/members/1921",,,"Neill","Lord Neill of Bladen","Male","Francis",,,"Biography information for Lord Neill of Bladen",,
"http://data.parliament.uk/members/1601","James MacGillivray","Bromley and Chislehurst","Neill","Sir Robert Neill","Male","Robert","www.bobneill.org.uk","http://www.bobneill.org.uk/","Biography information for Sir Robert Neill","Conservative","https://twitter.com/neill_bob"
"http://data.parliament.uk/members/1199","John","Coventry South East","Nellist","Mr Dave Nellist","Male","David",,,"Biography information for Mr Dave Nellist","Independent Labour",
"http://data.parliament.uk/members/2964","George",,"Nelson","Lord Nelson of Stafford","Male","Henry",,,"Biography information for Lord Nelson of Stafford",,
"http://data.parliament.uk/members/1919","Roy George",,"Nelson","Lord Nelson of Stafford","Male","Henry",,,"Biography information for Lord Nelson of Stafford",,
"http://data.parliament.uk/members/1929","John Horatio",,"Nelson","Earl of Nelson","Male","Peter",,,"Biography information for Earl of Nelson",,
"http://data.parliament.uk/members/1114","Anthony","Chichester","Nelson","Anthony Nelson","Male","Richard",,,"Biography information for Anthony Nelson","Conservative",
"http://data.parliament.uk/members/3827",,,"Neuberger","Lord Neuberger of Abbotsbury","Male","David","www.judiciary.gov.uk","http://www.judiciary.gov.uk","Biography information for Lord Neuberger of Abbotsbury",,
"http://data.parliament.uk/members/3690",,,"Neuberger","Baroness Neuberger","Female","Julia",,,"Biography information for Baroness Neuberger",,
"http://data.parliament.uk/members/1257","Jon","Romford","Neubert","Sir Michael Neubert","Male","Michael",,,"Biography information for Sir Michael Neubert","Conservative",
"http://data.parliament.uk/members/3466","Henry Guy",,"Nevill","Marquess of Abergavenny","Male","John",,,"Biography information for Marquess of Abergavenny",,
"http://data.parliament.uk/members/3519",,,"Neville","Lord Braybrooke","Male","Robin",,,"Biography information for Lord Braybrooke",,
"http://data.parliament.uk/members/3840","Pauline",,"Neville-Jones","Baroness Neville-Jones","Female","Lilian",,,"Biography information for Baroness Neville-Jones",,
"http://data.parliament.uk/members/4284",,,"Neville-Rolfe","Baroness Neville-Rolfe","Female","Lucy",,,"Biography information for Baroness Neville-Rolfe",,
"http://data.parliament.uk/members/1917","Storer Eaton",,"Newall","Lord Newall","Male","Francis",,,"Biography information for Lord Newall",,
"http://data.parliament.uk/members/1916",,,"Newby","Lord Newby","Male","Richard",,,"Biography information for Lord Newby",,
"http://data.parliament.uk/members/4307",,,"Newcome","The Lord Bishop of Carlisle","Male","James",,,"Biography information for The Lord Bishop of Carlisle",,
"http://data.parliament.uk/members/1323","Stanley","Harlow","Newens","Stan Newens","Male","Arthur",,,"Biography information for Stan Newens","Labour",
"http://data.parliament.uk/members/4420","Andrew Stuart","Paisley and Renfrewshire North","Newlands","Gavin Newlands","Male","Gavin","www.gavinnewlands.scot","http://www.gavinnewlands.scot/","Biography information for Gavin Newlands","Scottish National Party","https://twitter.com/GavNewlandsSNP"
"http://data.parliament.uk/members/4177","Margaret",,"Newlove","Baroness Newlove","Female","Helen",,,"Biography information for Baroness Newlove",,
"http://data.parliament.uk/members/1488","Phillip Victor","Braintree","Newmark","Mr Brooks Newmark","Male","Brooks","www.brooksnewmark.com","http://www.brooksnewmark.com","Biography information for Mr Brooks Newmark","Conservative","https://twitter.com/TweetBrooks"
"http://data.parliament.uk/members/925","Harold",,"Newton","Lord Newton of Braintree","Male","Antony",,,"Biography information for Lord Newton of Braintree",,
"http://data.parliament.uk/members/4071","Louise","Truro and Falmouth","Newton","Sarah Newton","Female","Sarah","www.sarahnewton.org.uk","http://www.sarahnewton.org.uk/","Biography information for Sarah Newton","Conservative","https://twitter.com/SarahNewtonMP"
"http://data.parliament.uk/members/2144",,,"Nicholls","Lord Nicholls of Birkenhead","Male","Donald",,,"Biography information for Lord Nicholls of Birkenhead",,
"http://data.parliament.uk/members/2210",,,"Nicholls","The Lord Bishop of Sheffield","Male","John",,,"Biography information for The Lord Bishop of Sheffield",,
"http://data.parliament.uk/members/235","Charles Martyn","Teignbridge","Nicholls","Mr Patrick Nicholls","Male","Patrick",,,"Biography information for Mr Patrick Nicholls","Conservative",
"http://data.parliament.uk/members/2676",,,"Nicholls (took Harmar-Nicholls)","Lord Harmar-Nicholls","Male","Harmar",,,"Biography information for Lord Harmar-Nicholls",,
