"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/2","Peter","Luton North","Hopkins","Kelvin Hopkins","Male","Kelvin","www.kelvinhopkinsmp.com","http://www.kelvinhopkinsmp.com/","Biography information for Kelvin Hopkins","Independent",
"http://data.parliament.uk/members/4043",,"Keighley","Hopkins","Kris Hopkins","Male","Kris","www.krishopkins.co.uk","http://www.krishopkins.co.uk/","Biography information for Kris Hopkins","Conservative",
"http://data.parliament.uk/members/4873","Louise","Luton South","Hopkins","Rachel Hopkins","Female","Rachel",,,"Biography information for Rachel Hopkins","Labour","https://twitter.com/rach_hopkins"
"http://data.parliament.uk/members/3371","Peter Munro",,"Hopkinson","Lord Colyton","Male","Alisdair",,,"Biography information for Lord Colyton",,
"http://data.parliament.uk/members/2890","Lennox D'Aubigne",,"Hopkinson","Lord Colyton","Male","Henry",,,"Biography information for Lord Colyton",,
"http://data.parliament.uk/members/3038","Michael",,"Hopwood","Lord Southborough","Male","Francis",,,"Biography information for Lord Southborough",,
"http://data.parliament.uk/members/196",,,"Horam","Lord Horam","Male","John",,,"Biography information for Lord Horam",,
"http://data.parliament.uk/members/2874","Mervyn",,"Horder","Lord Horder","Male","Thomas",,,"Biography information for Lord Horder",,
"http://data.parliament.uk/members/871","Maudslay","Horsham","Hordern","Sir Peter Hordern","Male","Peter",,,"Biography information for Sir Peter Hordern","Conservative",
"http://data.parliament.uk/members/3572","Patrick Greysteil",,"Hore-Ruthven","Earl of Gowrie","Male","Alexander",,,"Biography information for Earl of Gowrie",,
"http://data.parliament.uk/members/1499","Charles","Cheltenham","Horwood","Martin Horwood","Male","Martin","www.martinhorwood.net","http://www.martinhorwood.net/","Biography information for Martin Horwood","Liberal Democrat","https://twitter.com/MartinChelt"
"http://data.parliament.uk/members/1514",,"Dundee East","Hosie","Stewart Hosie","Male","Stewart","www.stewarthosie.com","http://www.stewarthosie.com/","Biography information for Stewart Hosie","Scottish National Party","https://twitter.com/StewartHosieMP"
"http://data.parliament.uk/members/2870","Leslie Noel Douglas",,"Houghton","Lord Houghton of Sowerby","Male","Arthur",,,"Biography information for Lord Houghton of Sowerby",,
"http://data.parliament.uk/members/4694",,,"Houghton","Lord Houghton of Richmond","Male","John",,,"Biography information for Lord Houghton of Richmond",,
"http://data.parliament.uk/members/1790","Edward",,"Hovell-Thurlow-Cumming-Bruce","Lord Thurlow","Male","Francis",,,"Biography information for Lord Thurlow",,
"http://data.parliament.uk/members/4353",,,"Hovell-Thurlow-Cumming-Bruce","Lord Thurlow","Male","Roualeyn",,,"Biography information for Lord Thurlow",,
"http://data.parliament.uk/members/2970",,,"Howard","The Earl of Carlisle","Male","Charles",,,"Biography information for The Earl of Carlisle",,
"http://data.parliament.uk/members/2788","Mowbray Algernon",,"Howard","Earl Effingham","Male","David",,,"Biography information for Earl Effingham",,
"http://data.parliament.uk/members/2223",,,"Howard","Lord Strathcona and Mount Royal","Male","Donald",,,"Biography information for Lord Strathcona and Mount Royal",,
"http://data.parliament.uk/members/2010","Philip Raphael",,"Howard","Lord Howard of Penrith","Male","Francis",,,"Biography information for Lord Howard of Penrith",,
"http://data.parliament.uk/members/3294","William Beaumont",,"Howard","The Earl of Carlisle","Male","George",,,"Biography information for The Earl of Carlisle",,
"http://data.parliament.uk/members/3674","Patrick Charles",,"Howard","Lord Howard of Rising","Male","Greville",,,"Biography information for Lord Howard of Rising",,
"http://data.parliament.uk/members/82",,,"Howard","Lord Howard of Lympne","Male","Michael",,,"Biography information for Lord Howard of Lympne",,
"http://data.parliament.uk/members/2240","John James George Robert",,"Howard","The Earl of Suffolk and Berkshire","Male","Michael",,,"Biography information for The Earl of Suffolk and Berkshire",,
"http://data.parliament.uk/members/2914","Henry Gordon",,"Howard","Earl Effingham","Male","Mowbray",,,"Biography information for Earl Effingham",,
"http://data.parliament.uk/members/544","Thomas",,"Howarth","Lord Howarth of Newport","Male","Alan",,,"Biography information for Lord Howarth of Newport",,
"http://data.parliament.uk/members/1495","Ross","Cambridge","Howarth","David Howarth","Male","David","www.davidhowarth.org.uk","http://www.davidhowarth.org.uk","Biography information for David Howarth","Liberal Democrat",
"http://data.parliament.uk/members/481","Edward","Knowsley","Howarth","Sir George Howarth","Male","George","www.georgehowarth.org.uk","http://www.georgehowarth.org.uk/","Biography information for Sir George Howarth","Labour",
"http://data.parliament.uk/members/47","Gerald Douglas","Aldershot","Howarth","Sir Gerald Howarth","Male","James","www.geraldhowarth.org","http://www.geraldhowarth.org","Biography information for Sir Gerald Howarth","Conservative","https://twitter.com/geraldhowarth"
"http://data.parliament.uk/members/1656",,"Bolton East","Howarth","Robert Howarth","Male","Robert",,,"Biography information for Robert Howarth","Labour",
"http://data.parliament.uk/members/3607",,,"Howarth","Baroness Howarth of Breckland","Female","Valerie",,,"Biography information for Baroness Howarth of Breckland",,
"http://data.parliament.uk/members/3610","Rosamund Morton",,"Howe","Baroness Howe of Idlicote","Female","Elspeth",,,"Biography information for Baroness Howe of Idlicote",,
"http://data.parliament.uk/members/872",,,"Howe","Lord Howe of Aberavon","Male","Richard",,,"Biography information for Lord Howe of Aberavon",,
"http://data.parliament.uk/members/993","Arthur Russell",,"Howell","Lord Howell of Guildford","Male","David",,,"Biography information for Lord Howell of Guildford",,"https://twitter.com/Lordhowell"
"http://data.parliament.uk/members/2873","Herbert",,"Howell","Lord Howell","Male","Denis",,,"Biography information for Lord Howell",,
"http://data.parliament.uk/members/997","Herbert","Birmingham, Small Heath","Howell","Denis Howell","Male","Denis",,,"Biography information for Denis Howell","Labour",
"http://data.parliament.uk/members/1606","Michael","Henley","Howell","John Howell","Male","John",,,"Biography information for John Howell","Conservative","https://twitter.com/JHowellUK"
"http://data.parliament.uk/members/4830",,"Sedgefield","Howell","Paul Howell","Male","Paul",,,"Biography information for Paul Howell","Conservative",
"http://data.parliament.uk/members/1048","Frederic","North Norfolk","Howell","Sir Ralph Howell","Male","Ralph",,,"Biography information for Sir Ralph Howell","Conservative",
"http://data.parliament.uk/members/1102","Wyn","Ceredigion & Pembroke North","Howells","Geraint Howells","Male","Geraint",,,"Biography information for Geraint Howells","Liberal Democrat",
"http://data.parliament.uk/members/3601","Wyn",,"Howells","Lord Geraint","Male","Geraint",,,"Biography information for Lord Geraint",,
"http://data.parliament.uk/members/556","Scott","Pontypridd","Howells","Dr Kim Howells","Male","Kim",,,"Biography information for Dr Kim Howells","Labour",
"http://data.parliament.uk/members/2486",,,"Howells","Baroness Howells of St Davids","Female","Rosalind",,,"Biography information for Baroness Howells of St Davids",,
"http://data.parliament.uk/members/1657",,,"Howie","Lord Howie of Troon","Male","William",,,"Biography information for Lord Howie of Troon",,
"http://data.parliament.uk/members/4445",,"Bath","Howlett","Ben Howlett","Male","Ben",,,"Biography information for Ben Howlett","Conservative","https://twitter.com/ben4bath"
"http://data.parliament.uk/members/1000","Douglas Harvey",,"Hoyle","Lord Hoyle","Male","Eric",,,"Biography information for Lord Hoyle",,
"http://data.parliament.uk/members/467","Harvey","Chorley","Hoyle","Sir Lindsay Hoyle","Male","Lindsay",,,"Biography information for Sir Lindsay Hoyle","Speaker","https://twitter.com/LindsayHoyle_MP"
"http://data.parliament.uk/members/3453",,,"Hubbard","Lord Addington","Male","Dominic",,,"Biography information for Lord Addington",,
"http://data.parliament.uk/members/873","Charles","Bridgend","Hubbard-Miles","Peter Hubbard-Miles","Male","Peter",,,"Biography information for Peter Hubbard-Miles","Conservative",
"http://data.parliament.uk/members/874","John","Nuneaton","Huckfield","Les Huckfield","Male","Leslie",,,"Biography information for Les Huckfield","Labour",
"http://data.parliament.uk/members/4407","Paul","Mid Worcestershire","Huddleston","Nigel Huddleston","Male","Nigel","www.nigelhuddleston.com","http://www.nigelhuddleston.com/","Biography information for Nigel Huddleston","Conservative","https://twitter.com/huddlestonnigel"
"http://data.parliament.uk/members/4853","Peter Hammerton","Penrith and The Border","Hudson","Dr Neil Hudson","Male","Neil",,,"Biography information for Dr Neil Hudson","Conservative",
"http://data.parliament.uk/members/1004","Ednyfed","Caerphilly","Hudson Davies","Ednyfed Hudson Davies","Male","Gwilym",,,"Biography information for Ednyfed Hudson Davies","Social Democratic Party",
"http://data.parliament.uk/members/1836","Kevin Godfrey",,"Huggins","The Viscount Malvern","Male","Ashley",,,"Biography information for The Viscount Malvern",,
"http://data.parliament.uk/members/459",,,"Hughes","Baroness Hughes of Stretford","Female","Beverley",,,"Biography information for Baroness Hughes of Stretford",,
"http://data.parliament.uk/members/3415",,,"Hughes","Lord Cledwyn of Penrhos","Male","Cledwyn",,,"Biography information for Lord Cledwyn of Penrhos",,
"http://data.parliament.uk/members/4635","Francis","Walsall North","Hughes","Eddie Hughes","Male","Edmund",,,"Biography information for Eddie Hughes","Conservative","https://twitter.com/EddieHughes4WN"
"http://data.parliament.uk/members/1163",,"Coventry North East","Hughes","John Hughes","Male","John",,,"Biography information for John Hughes","Labour",
"http://data.parliament.uk/members/391","Michael","Doncaster North","Hughes","Mr Kevin Hughes","Male","Kevin","www.doncasternorth.co.uk","http://www.doncasternorth.co.uk","Biography information for Mr Kevin Hughes","Labour",
"http://data.parliament.uk/members/1051",,,"Hughes","Lord Hughes of Woodside","Male","Robert",,,"Biography information for Lord Hughes of Woodside",,
"http://data.parliament.uk/members/980","Gurth","Harrow West","Hughes","Robert Hughes","Male","Robert",,,"Biography information for Robert Hughes","Conservative",
"http://data.parliament.uk/members/1063","John","Newport East","Hughes","Roy Hughes","Male","Royston",,,"Biography information for Roy Hughes","Labour",
"http://data.parliament.uk/members/1975","John",,"Hughes","Lord Islwyn","Male","Royston",,,"Biography information for Lord Islwyn",,
"http://data.parliament.uk/members/717","Francis","Knowsley South","Hughes","Sean Hughes","Male","Sean",,,"Biography information for Sean Hughes","Labour",
"http://data.parliament.uk/members/194","Henry Ward","Bermondsey and Old Southwark","Hughes","Simon Hughes","Male","Simon","simonhughesmp.org.uk","http://simonhughesmp.org.uk","Biography information for Simon Hughes","Liberal Democrat","https://twitter.com/SimonHughesMP"
"http://data.parliament.uk/members/2019",,,"Hughes","Lord Hughes","Male","William",,,"Biography information for Lord Hughes",,
"http://data.parliament.uk/members/1075","Mark","City of Durham","Hughes","Dr Mark Hughes","Male","William",,,"Biography information for Dr Mark Hughes","Labour",
"http://data.parliament.uk/members/2146","Francis",,"Hughes-Young","Lord St Helens","Male","Richard",,,"Biography information for Lord St Helens",,
"http://data.parliament.uk/members/1517","Murray Paul","Eastleigh","Huhne","Chris Huhne","Male","Christopher","www.chrishuhne.org.uk","http://www.chrishuhne.org.uk/","Biography information for Chris Huhne","Liberal Democrat",
"http://data.parliament.uk/members/464","Joan","Blackpool North & Fleetwood","Humble","Mrs Joan Humble","Female","Jovanka","www.joanhumblemp.co.uk","http://www.joanhumblemp.co.uk/","Biography information for Mrs Joan Humble","Labour",
"http://data.parliament.uk/members/649",,"Foyle","Hume","Mr John Hume","Male","John","www.sdlp.ie","http://www.sdlp.ie/","Biography information for Mr John Hume","Social Democratic & Labour Party",
"http://data.parliament.uk/members/4300",,,"Humphreys","Baroness Humphreys","Female","Christine",,,"Biography information for Baroness Humphreys",,
"http://data.parliament.uk/members/994","James Fletcher",,"Hunt","Lord Hunt of Wirral","Male","David",,,"Biography information for Lord Hunt of Wirral",,
"http://data.parliament.uk/members/2003","Cecil John",,"Hunt","Lord Hunt","Male","Henry",,,"Biography information for Lord Hunt",,
"http://data.parliament.uk/members/4839","Marion","Loughborough","Hunt","Jane Hunt","Female","Jane",,,"Biography information for Jane Hunt","Conservative","https://twitter.com/JaneMHunt"
"http://data.parliament.uk/members/1572","Richard Streynsham","South West Surrey","Hunt","Jeremy Hunt","Male","Jeremy","www.jeremyhunt.org","http://www.jeremyhunt.org/","Biography information for Jeremy Hunt","Conservative","https://twitter.com/Jeremy_Hunt"
"http://data.parliament.uk/members/2361","Henderson",,"Hunt","Lord Hunt of Fawley","Male","John",,,"Biography information for Lord Hunt of Fawley",,
"http://data.parliament.uk/members/2023","Joseph Benedict",,"Hunt","Lord Hunt of Tanworth","Male","John",,,"Biography information for Lord Hunt of Tanworth",,
"http://data.parliament.uk/members/1024","Leonard","Ravensbourne","Hunt","Sir John Hunt","Male","John",,,"Biography information for Sir John Hunt","Conservative",
"http://data.parliament.uk/members/2543","Charles Roland",,"Hunt","Lord Hunt of Chesterton","Male","Julian",,,"Biography information for Lord Hunt of Chesterton",,
"http://data.parliament.uk/members/2024","Alexander",,"Hunt","Lord Hunt of Kings Heath","Male","Philip",,,"Biography information for Lord Hunt of Kings Heath",,"https://twitter.com/lordphilofbrum"
"http://data.parliament.uk/members/4725",,,"Hunt","Baroness Hunt of Bethnal Green","Female","Ruth",,,"Biography information for Baroness Hunt of Bethnal Green",,
"http://data.parliament.uk/members/4771","Patrick","Ipswich","Hunt","Tom Hunt","Male","Thomas",,,"Biography information for Tom Hunt","Conservative",
"http://data.parliament.uk/members/4111",,"Stoke-on-Trent Central","Hunt","Tristram Hunt","Male","Tristram","web","http://www.tristramhunt.com/web/","Biography information for Tristram Hunt","Labour","https://twitter.com/TristramHuntMP"
"http://data.parliament.uk/members/48","Robert Frederick Ebenezer","Basingstoke","Hunter","Mr Andrew Hunter","Male","Andrew",,,"Biography information for Mr Andrew Hunter","Democratic Unionist Party",
"http://data.parliament.uk/members/1598","James","Cheadle","Hunter","Mark Hunter","Male","Mark","www.markhunter.org.uk","http://www.markhunter.org.uk/","Biography information for Mark Hunter","Liberal Democrat","https://twitter.com/markhuntermp"
"http://data.parliament.uk/members/3018","Brockie",,"Hunter","Lord Hunter of Newington","Male","Robert",,,"Biography information for Lord Hunter of Newington",,
"http://data.parliament.uk/members/3931",,"Cambridge","Huppert","Dr Julian Huppert","Male","Julian","www.julianhuppert.org.uk","http://www.julianhuppert.org.uk/","Biography information for Dr Julian Huppert","Liberal Democrat","https://twitter.com/julianhuppert"
"http://data.parliament.uk/members/4511","Asha","Ealing Central and Acton","Huq","Dr Rupa Huq","Female","Rupa",,,"Biography information for Dr Rupa Huq","Labour","https://twitter.com/rupahuq"
"http://data.parliament.uk/members/875","Richard",,"Hurd","Lord Hurd of Westwell","Male","Douglas",,,"Biography information for Lord Hurd of Westwell",,
"http://data.parliament.uk/members/1561","Richard","Ruislip, Northwood and Pinner","Hurd","Mr Nick Hurd","Male","Nicholas","www.nickhurd.com","http://www.nickhurd.com/","Biography information for Mr Nick Hurd","Conservative","https://twitter.com/nickhurdmp"
"http://data.parliament.uk/members/32","Arthur","Braintree","Hurst","Mr Alan Hurst","Male","Alan",,,"Biography information for Mr Alan Hurst","Labour",
"http://data.parliament.uk/members/4394",,"Bradford East","Hussain","Imran Hussain","Male","Imran","www.imranhussain.org.uk","http://www.imranhussain.org.uk/","Biography information for Imran Hussain","Labour","https://twitter.com/Imran_HussainMP"
"http://data.parliament.uk/members/4221",,,"Hussain","Lord Hussain","Male","Qurban",,,"Biography information for Lord Hussain",,
"http://data.parliament.uk/members/4164",,,"Hussein-Ece","Baroness Hussein-Ece","Female","Meral",,,"Biography information for Baroness Hussein-Ece",,
"http://data.parliament.uk/members/2011","James",,"Hussey","Lord Hussey of North Bradley","Male","Marmaduke",,,"Biography information for Lord Hussey of North Bradley",,
"http://data.parliament.uk/members/2020",,,"Hutchinson","Lord Hutchinson of Lullington","Male","Jeremy",,,"Biography information for Lord Hutchinson of Lullington",,
"http://data.parliament.uk/members/2026",,,"Hutton","Lord Hutton","Male","James",,,"Biography information for Lord Hutton",,
"http://data.parliament.uk/members/494","Matthew Patrick",,"Hutton","Lord Hutton of Furness","Male","John",,,"Biography information for Lord Hutton of Furness",,
"http://data.parliament.uk/members/2017","Pellew",,"Hylton-Foster","Baroness Hylton-Foster","Female","Audrey",,,"Biography information for Baroness Hylton-Foster",,
"http://data.parliament.uk/members/438",,"Bolton South East","Iddon","Dr Brian Iddon","Male","Brian","www.brianiddon.org.uk","http://www.brianiddon.org.uk","Biography information for Dr Brian Iddon","Labour",
"http://data.parliament.uk/members/2871","Langton",,"Iliffe","Lord Iliffe","Male","Edward",,,"Biography information for Lord Iliffe",,
"http://data.parliament.uk/members/2014","Peter Richard",,"Iliffe","Lord Iliffe","Male","Robert",,,"Biography information for Lord Iliffe",,
"http://data.parliament.uk/members/386","Evelyn","Barnsley Central","Illsley","Mr Eric Illsley","Male","Eric","www.ericillsley.co.uk","http://www.ericillsley.co.uk","Biography information for Mr Eric Illsley","Independent",
"http://data.parliament.uk/members/2531","Michael",,"Imbert","Lord Imbert","Male","Peter",,,"Biography information for Lord Imbert",,
"http://data.parliament.uk/members/2192",,,"Ind","The Lord Bishop of Truro","Male","William",,,"Biography information for The Lord Bishop of Truro",,
"http://data.parliament.uk/members/2025",,,"Inge","Lord Inge","Male","Peter",,,"Biography information for Lord Inge",,
"http://data.parliament.uk/members/593","(Paterson)","East Kilbride, Strathaven and Lesmahagow","Ingram","Mr Adam Ingram","Male","Adam",,,"Biography information for Mr Adam Ingram","Labour",
"http://data.parliament.uk/members/2722","Marcia",,"Ingrams","Baroness Darcy de Knayth","Female","Davina",,,"Biography information for Baroness Darcy de Knayth",,
