"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/4166",,,"Donaghy","Baroness Donaghy","Female","Rita",,,"Biography information for Baroness Donaghy",,
"http://data.parliament.uk/members/650","Mark","Lagan Valley","Donaldson","Sir Jeffrey M Donaldson","Male","Jeffrey",,,"Biography information for Sir Jeffrey M Donaldson","Democratic Unionist Party","https://twitter.com/J_Donaldson_MP"
"http://data.parliament.uk/members/2712","Francis",,"Donaldson","Lord Donaldson of Lymington","Male","John",,,"Biography information for Lord Donaldson of Lymington",,
"http://data.parliament.uk/members/2863","George Stuart",,"Donaldson","Lord Donaldson of Kingsbridge","Male","John",,,"Biography information for Lord Donaldson of Kingsbridge",,
"http://data.parliament.uk/members/4377","Blair","West Aberdeenshire and Kincardine","Donaldson","Stuart Blair Donaldson","Male","Stuart","stuart_donaldson","http://www.snp.org/stuart_donaldson","Biography information for Stuart Blair Donaldson","Scottish National Party","https://twitter.com/stubdonaldson"
"http://data.parliament.uk/members/4530","Emma May Elizabeth","Chippenham","Donelan","Michelle Donelan","Female","Michelle","michelledonelan.co.uk","http://michelledonelan.co.uk/","Biography information for Michelle Donelan","Conservative","https://twitter.com/michelledonelan"
"http://data.parliament.uk/members/586","Harold","Central Ayrshire","Donohoe","Mr Brian H. Donohoe","Male","Brian","www.briandonohoemp.co.uk","http://www.briandonohoemp.co.uk","Biography information for Mr Brian H. Donohoe","Labour",
"http://data.parliament.uk/members/2709",,,"Donoughue","Lord Donoughue","Male","Bernard",,,"Biography information for Lord Donoughue",,
"http://data.parliament.uk/members/4197","Deirdre",,"Doocey","Baroness Doocey","Female","Elizabeth",,,"Biography information for Baroness Doocey",,
"http://data.parliament.uk/members/4736","Michael","Angus","Doogan","Dave Doogan","Male","David",,,"Biography information for Dave Doogan","Scottish National Party","https://twitter.com/davedoogansnp"
"http://data.parliament.uk/members/570",,"Aberdeen North","Doran","Mr Frank Doran","Male","Frank","www.frankdoran.org.uk","http://www.frankdoran.org.uk/","Biography information for Mr Frank Doran","Labour",
"http://data.parliament.uk/members/4740","Hopkins","Ayr, Carrick and Cumnock","Dorans","Allan Dorans","Male","Allan",,,"Biography information for Allan Dorans","Scottish National Party",
"http://data.parliament.uk/members/2700","Donkin",,"Dormand","Lord Dormand of Easington","Male","John",,,"Biography information for Lord Dormand of Easington",,
"http://data.parliament.uk/members/801","Donkin","Easington","Dormand","Jack Dormand","Male","John",,,"Biography information for Jack Dormand","Labour",
"http://data.parliament.uk/members/2707","Henry",,"Dormer","Lord Dormer","Male","Geoffrey",,,"Biography information for Lord Dormer",,
"http://data.parliament.uk/members/2931","Spencer Philip",,"Dormer","Lord Dormer","Male","Joseph",,,"Biography information for Lord Dormer",,
"http://data.parliament.uk/members/336","James","Charnwood","Dorrell","Mr Stephen Dorrell","Male","Stephen","www.stephendorrell.org.uk","http://www.stephendorrell.org.uk","Biography information for Mr Stephen Dorrell","Conservative",
"http://data.parliament.uk/members/1481","Vanessa","Mid Bedfordshire","Dorries","Ms Nadine Dorries","Female","Nadine","dorries.org","http://dorries.org/","Biography information for Ms Nadine Dorries","Conservative",
"http://data.parliament.uk/members/4452","Daniel","St Austell and Newquay","Double","Steve Double","Male","Stephen","www.stevedouble.org.uk","http://www.stevedouble.org.uk/","Biography information for Steve Double","Conservative","https://twitter.com/stevedouble"
"http://data.parliament.uk/members/4264","John","Cardiff South and Penarth","Doughty","Stephen Doughty","Male","Stephen","www.stephendoughty.org.uk","http://www.stephendoughty.org.uk/","Biography information for Stephen Doughty","Labour (Co-op)","https://twitter.com/SDoughtyMP"
"http://data.parliament.uk/members/1422","Kathleen","Guildford","Doughty","Sue Doughty","Female","Susan","www.suedoughty.org","http://www.suedoughty.org","Biography information for Sue Doughty","Liberal Democrat",
"http://data.parliament.uk/members/3256","Harrington Angus",,"Douglas","The Marquess of Queensberry","Male","David",,,"Biography information for The Marquess of Queensberry",,
"http://data.parliament.uk/members/1898",,,"Douglas","The Earl of Morton","Male","John",,,"Biography information for The Earl of Morton",,
"http://data.parliament.uk/members/1050","Giles","Dunfermline West","Douglas","Dick Douglas","Male","Richard",,,"Biography information for Dick Douglas","Scottish National Party",
"http://data.parliament.uk/members/2657","Angus Alan",,"Douglas-Hamilton","The Duke of Hamilton and Brandon","Male","Douglas",,,"Biography information for The Duke of Hamilton and Brandon",,
"http://data.parliament.uk/members/2960","Nigel",,"Douglas-Hamilton","The Earl of Selkirk","Male","George",,,"Biography information for The Earl of Selkirk",,
"http://data.parliament.uk/members/802","Alexander",,"Douglas-Hamilton","Lord Selkirk of Douglas","Male","James",,,"Biography information for Lord Selkirk of Douglas",,
"http://data.parliament.uk/members/2938","Frederick",,"Douglas-Home","Lord Home of the Hirsel","Male","Alexander",,,"Biography information for Lord Home of the Hirsel",,
"http://data.parliament.uk/members/2007",,,"Douglas-Home","The Earl of Home","Male","David",,,"Biography information for The Earl of Home",,
"http://data.parliament.uk/members/2726","Leila",,"Douglas-Home","Baroness Dacre","Female","Rachel",,,"Biography information for Baroness Dacre",,
"http://data.parliament.uk/members/803","Leslie Home","Merton, Mitcham & Morden","Douglas-Mann","Bruce Douglas-Mann","Male","Bruce",,,"Biography information for Bruce Douglas-Mann","Social Democratic Party",
"http://data.parliament.uk/members/3158","Frank",,"Douglas-Pennant","Lord Penrhyn","Male","Malcolm",,,"Biography information for Lord Penrhyn",,
"http://data.parliament.uk/members/1953","John Barrington",,"Douglas-Scott-Montagu","Lord Montagu of Beaulieu","Male","Edward",,,"Biography information for Lord Montagu of Beaulieu",,
"http://data.parliament.uk/members/683",,"Chorley","Dover","Den Dover","Male","Den",,,"Biography information for Den Dover","Conservative",
"http://data.parliament.uk/members/3843","Graham",,"Dow","The Lord Bishop of Carlisle","Male","Geoffrey",,,"Biography information for The Lord Bishop of Carlisle",,
"http://data.parliament.uk/members/189","Patrick","Lewisham West and Penge","Dowd","Jim Dowd","Male","James","www.jimdowd.org.uk","http://www.jimdowd.org.uk/","Biography information for Jim Dowd","Labour",
"http://data.parliament.uk/members/4397","Christopher","Bootle","Dowd","Peter Dowd","Male","Peter",,,"Biography information for Peter Dowd","Labour","https://twitter.com/peter_dowd"
"http://data.parliament.uk/members/4441","James","Hertsmere","Dowden","Oliver Dowden","Male","Oliver","www.oliverdowden.com","http://www.oliverdowden.com/","Biography information for Oliver Dowden","Conservative",
"http://data.parliament.uk/members/3081","hugh Tremenheere",,"Dowding","Lord Dowding","Male","Derek",,,"Biography information for Lord Dowding",,
"http://data.parliament.uk/members/2715","Hugh Tremenheere",,"Dowding","Lord Dowding","Male","Piers",,,"Biography information for Lord Dowding",,
"http://data.parliament.uk/members/4063",,"West Dunbartonshire","Doyle","Gemma Doyle","Female","Gemma","www.gemmadoyle.org.uk","http://www.gemmadoyle.org.uk/","Biography information for Gemma Doyle","Labour (Co-op)","https://twitter.com/GemmaWDMP"
"http://data.parliament.uk/members/4065",,"Thurrock","Doyle-Price","Jackie Doyle-Price","Female","Jacqueline","www.jackiedoyleprice.com","http://www.jackiedoyleprice.com","Biography information for Jackie Doyle-Price","Conservative","https://twitter.com/JACKIEDP"
"http://data.parliament.uk/members/4155","Lesley Patricia",,"Drake","Baroness Drake","Female","Jean",,,"Biography information for Baroness Drake",,
