"uri","date","title","uin"
"http://data.parliament.uk/resources/104891","2011-05-03","Finance (No. 3) Bill (Clauses 4, 7, 10, 19, 35 and 72): Cttee of the whole House.  Clause 7 (Increase in rate of supplementary charge). Question put, That the Clause, as amended, stand part of the Bill.","CD:2011-05-03:264"
"http://data.parliament.uk/resources/104885","2011-04-27","Take note of EU Document No. 13840/10 and Addenda 1 and 2,  draft Regulation on Short Selling and certain aspects of Credit Default Swaps, and No. 7379/11, on Opinion of the European Central Bank; and supports the Government's position","CD:2011-04-27:258"
"http://data.parliament.uk/resources/104886","2011-04-27","Opposition motion Sure Start Centres (S.O. No 14)  to commit to reinstating the ring-fence for Sure Start funding to ensure that vital and valued services are not lost","CD:2011-04-27:259"
"http://data.parliament.uk/resources/104887","2011-04-27","Opposition motion Higher Education Policy to set out promise of fees of £9,000 will only be exceptional  to guarantee  no fall in  university places or cuts teaching budgets, and outline what powers, for OFFA on fee levels and enforcing access","CD:2011-04-27:260"
"http://data.parliament.uk/resources/104882","2011-04-26","Motion to bring in a Bill to prohibit strike action in the emergency and transport service sectors unless a majority of employees in the unionised workforce has voted in favour of such action;","CD:2011-04-26:255"
"http://data.parliament.uk/resources/104883","2011-04-26","Finance (No. 3) Bill: Second Reading:  Amendment moved, to leave out from ‘That’ to the end of the Question and add ‘this House declines to give the Finance (No. 3) Bill a Second Reading","CD:2011-04-26:256"
"http://data.parliament.uk/resources/104884","2011-04-26","Finance (No. 3) Bill: Second Reading: Question, That the Bill be now read a second time, put forthwith (Standing Order No. 62(2)).","CD:2011-04-26:257"
"http://data.parliament.uk/resources/104881","2011-04-05","Electoral Registration, Identification and Eligibility for Voting:  (Standing Order No. 23) Bill to improve electoral registration; to introduce identification of voters and other measures to combat electoral fraud;Question accordingly negatived","CD:2011-04-05:254"
"http://data.parliament.uk/resources/104879","2011-04-04","Opp. Day: Gov't Reductions in Policing. Question proposed, That the original words stand part of the Question (S.O. No. 31(2)).","CD:2011-04-04:252"
"http://data.parliament.uk/resources/104880","2011-04-04","Opp. Day: Gov't Reductions in Policing. Question, That the proposed words be there added, put forthwith (S.O. No. 31).","CD:2011-04-04:253"
"http://data.parliament.uk/resources/104877","2011-04-01","That the House sit in private.Question put forthwith (Standing Order No. 163).","CD:2011-04-01:250"
"http://data.parliament.uk/resources/104878","2011-04-01","Broadcasting (Public Service Content) Bill: 2R;Motion made and Question put, That the Broadcasting PSC Bill be now read a second time;Question was not decided because fewer than forty Members had taken part in the Division (Standing Order No. 41)","CD:2011-04-01:251"
"http://data.parliament.uk/resources/104874","2011-03-31","Police Reform and Social Responsibility Bill: Consideration of the Bill, as amended in the Public Bill Committee (2nd allocated day)Amendment 162 proposed;(Standing Order No. 83E).Question accordingly negatived","CD:2011-03-31:247"
"http://data.parliament.uk/resources/104875","2011-03-31","Police Reform and Social Responsibility Bill: Consideration of the Bill;(Standing Order No. 83E).That Amendment 185 be made Question accordingly negatived","CD:2011-03-31:248"
"http://data.parliament.uk/resources/104876","2011-03-31","Police Reform and Social Responsibility Bill: 3R; Motion made and Question put, That the Bill be now read the third time;Question accordingly agreed to;Bill accordingly read the third time and passed","CD:2011-03-31:249"
"http://data.parliament.uk/resources/104868","2011-03-30","Local Government,-That the draft Code of Recommended Practice on Local Authority Publicity be approved (Standing Order No. 41A).","CD:2011-03-30:241"
