"uri","date","title","uin"
"http://data.parliament.uk/resources/105406","2013-05-20","Marriage (Same Sex Couples) Bill: Consideration of the Bill, not amended in the PBC (1st allocated day. That New Clause NC8 be added to the Bill (New clause selected for separate decision). Question accordingly negatived.","CD:2013-05-20:8"
"http://data.parliament.uk/resources/105407","2013-05-20","Marriage (Same Sex Couples) Bill: Consideration of the Bill, not amended in the PBC (1st allocated day. That the Clause (New Clause NC16 ) be read a second time (Question already proposed from the Chair). Question accordingly agreed to.","CD:2013-05-20:9"
"http://data.parliament.uk/resources/105408","2013-05-20","Marriage (Same Sex Couples) Bill: Consideration of the Bill, not amended in the PBC (1st allocated day. (4) That New Clause NC10 be added to the Bill (Question on new Clause selected for separate decision). Question accordingly negatived.","CD:2013-05-20:10"
"http://data.parliament.uk/resources/105400","2013-05-15","Queen’s Speech (Motion for an Address): Economic Growth, amd. to insert extra details.  Question put and accordingly negatived","CD:2013-05-15:2"
"http://data.parliament.uk/resources/105401","2013-05-15","Queen's Speech (Motion for an Address): Economic Growth, amd. to include extra details. Question put (Standing Order No. 33) and accordingly negatived.","CD:2013-05-15:3"
"http://data.parliament.uk/resources/105402","2013-05-15","Queen's Speech (Motion for an Address): Economic Growth, amd. to include extra details. Question put (Standing Order No. 33) and accordingly negatived.","CD:2013-05-15:4"
"http://data.parliament.uk/resources/105403","2013-05-15","Queen's Speech (Motion for an Address): Economic Growth, main question put (to include address) and accordingly agreed to.","CD:2013-05-15:5"
"http://data.parliament.uk/resources/105399","2013-05-14","Queen's Speech (Motion for an Address): Cost of Living, amd. to insert extra details. Question put and accordingly negatived.","CD:2013-05-14:1"
"http://data.parliament.uk/resources/105397","2013-04-25","Growth and Infrastructure Bill: Motion made and Question put, That this House does not insist on its Amendment 25E, to which the Lords have disagreed, and agrees with the Lords in their Amendments 25H (rev) and 25J in lieu. Q. Agreed to.","CD:2013-04-25:226"
"http://data.parliament.uk/resources/105398","2013-04-25","Railways: Motion made and Question proposed. One and a half hours after the start of proceedings on the Motion, the Deputy Speaker put the Question (Standing Order No. 16).","CD:2013-04-25:227"
"http://data.parliament.uk/resources/105396","2013-04-24","Opp Day Deb:Abolition of the Agricultural Wages Board; Motion made and Question proposed, that the Government  drop its plans to abolish the AWB; Question put, That the Question be now put. Question accordingly negatived.","CD:2013-04-24:225"
"http://data.parliament.uk/resources/105395","2013-04-23","Growth and Infrastructure Bill, Lords Amendment 25; Question put, That this House insists on its disagreement to Lords Amendment 25 but proposes amendments (a) to (e) to the words restored to the Bill by that disagreement. Agreed to.","CD:2013-04-23:224"
"http://data.parliament.uk/resources/105392","2013-04-22","Public Service Pensions Bill; Question put, That this House disagrees with Lords amendment 78. Question agreed to and Lords Amendment 78 accordingly disagreed to.","CD:2013-04-22:221"
"http://data.parliament.uk/resources/105393","2013-04-22","Public Service Pensions Bill; Question put, That this House disagrees with the Lords in their Amendment 79. Question agreed to and Lords Amendment 79 accordingly disagreed to.","CD:2013-04-22:222"
"http://data.parliament.uk/resources/105394","2013-04-22","Sec. 5 of the European Communities (Amendment) Act 1993; That this House approves, the Govt. assessment as set out in the Budget Report, combined with the OBR’s Economic & Fiscal Outlook, which forms the basis of the UK’s Convergence Programme. Agree","CD:2013-04-22:223"
"http://data.parliament.uk/resources/105386","2013-04-18","Finance (No. 2) Bill Committee of the whole House (2nd allocated day) Clause 1 (Charge for 2013–14) Amd 1 proposed;Question put,Question accordingly negatived.","CD:2013-04-18:215"
"http://data.parliament.uk/resources/105387","2013-04-18","Finance (No. 2) Bill; Question was put forthwith (SO No. 83D);New Clause NC 2, Question put,Question accordingly negatived.","CD:2013-04-18:216"
"http://data.parliament.uk/resources/105388","2013-04-18","Finance (No. 2) Bill; Clause 3 (Basic rate limit for 2013–14);Amd 10 proposed,Question put,Question accordingly negatived.","CD:2013-04-18:217"
"http://data.parliament.uk/resources/105389","2013-04-18","Finance (No. 2) Bill; Question was put forthwith (SO No. 83D) that New Clause NC 3 be read a second time;  Question accordingly negatived.","CD:2013-04-18:218"
"http://data.parliament.uk/resources/105390","2013-04-18","Finance (No. 2) Bill;New Clause NC 4. Question put that the Clause be read a second time;Question accordingly negatived.","CD:2013-04-18:219"
"http://data.parliament.uk/resources/105391","2013-04-18","Finance (No. 2) Bill; Clause 183 (Air passenger duty: rates of duty from 1 April 2013;Question put, That Clause 183 stand part of the Bill. Question accordingly agreed to.","CD:2013-04-18:220"
"http://data.parliament.uk/resources/105382","2013-04-17","Finance (No. 2) Bill Committee of the whole House (1st allocated day). New Clause NC5 Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2013-04-17:211"
"http://data.parliament.uk/resources/105383","2013-04-17","Finance (No. 2) Bill Committee of the whole House. Clause 200 (Bank levy: rates from 1 January 2013). Amd 2 proposed. Question accordingly negatived.","CD:2013-04-17:212"
"http://data.parliament.uk/resources/105384","2013-04-17","Finance (No. 2) Bill Committee of the whole House. Clause 203 (General anti-abuse rule). Amd 6 proposed. Question accordingly negatived.","CD:2013-04-17:213"
"http://data.parliament.uk/resources/105385","2013-04-17","Finance (No. 2) Bill Committee of the whole House. Questions were put forthwith (Standing Order No. 83D). Question accordingly negatived.","CD:2013-04-17:214"
"http://data.parliament.uk/resources/105373","2013-04-16","Growth and Infrastructure Bill: Consideration of Lords Amd 25;Motion made and Question proposed,SO No. 83F;Question accordingly agreed to and Lords Amendment 25 disagreed to.","CD:2013-04-16:202"
"http://data.parliament.uk/resources/105374","2013-04-16","Growth and Infrastructure Bill: Consideration of Lords Amd 7;Motion made and Question proposed,Question accordingly agreed to and Lords Amendment 7 disagreed to","CD:2013-04-16:203"
"http://data.parliament.uk/resources/105375","2013-04-16","Enterprise and Regulatory Reform Bill (Programme) (No. 3); Motion made and Question put forthwith (SO No. 83A(7)), Question accordingly agreed to.","CD:2013-04-16:204"
"http://data.parliament.uk/resources/105376","2013-04-16","Enterprise and Regulatory Reform Bill: Consideration of Lords Amd 35; Motion made and Question proposed. Question put forthwith SO 83F. Question accordingly agreed to and Lords Amendment 35 disagreed to.","CD:2013-04-16:205"
"http://data.parliament.uk/resources/105377","2013-04-16","Enterprise and Regulatory Reform Bill: Consideration of Lords Amd 36; Question accordingly agreed to and Lords Amendment 36 disagreed to.","CD:2013-04-16:206"
"http://data.parliament.uk/resources/105378","2013-04-16","Enterprise and Regulatory Reform Bill: Consideration of Lords Amd 37; Question accordingly agreed to and Lords Amendment 37 disagreed to.","CD:2013-04-16:207"
"http://data.parliament.uk/resources/105379","2013-04-16","Enterprise and Regulatory Reform Bill: Consideration of Lords Amd 38; Question accordingly agreed to and Lords Amendment 38 disagreed to.","CD:2013-04-16:208"
"http://data.parliament.uk/resources/105380","2013-04-16","Defamation Bill: Consideration of Lords Amd 2; Motion made and Question proposed. Question accordingly agreed to and Lords Amendment 2 disagreed to.","CD:2013-04-16:209"
"http://data.parliament.uk/resources/105381","2013-04-16","House Business: Sittings of the House (Wednesday 17 April): Motion made and Question put, That the House shall meet at 2.30 pm and the moment of interruption shall be at 10.00 pm. Question accordingly agreed to.","CD:2013-04-16:210"
"http://data.parliament.uk/resources/105372","2013-04-15","Finance (No. 2) Bill: 2R (resumed).Question put, that the  Bill be now read a second time.Question accordingly agreed to and Bill read a second time.","CD:2013-04-15:201"
"http://data.parliament.uk/resources/105371","2013-03-26","Statutory Instruments: Motions for Approval: that the draft Trade Union and Labour Relations (Consolidation) Act etc. be approved. Question accordingly agreed to","CD:2013-03-26:200"
"http://data.parliament.uk/resources/105367","2013-03-25","Ways and Means: Amendment of the Law: Adjourned debate (22 March),Motion made and Question put to amend the law with respect to the National Debt and the public revenue. Question accordingly agreed to","CD:2013-03-25:196"
"http://data.parliament.uk/resources/105368","2013-03-25","Ways and Means: Amendment of the Law: Adjourned debate (22 March);Income tax (charge); Motion made and Question put, That income tax is charged for the tax year 2013-14. Question accordingly agreed to.","CD:2013-03-25:197"
"http://data.parliament.uk/resources/105369","2013-03-25","Ways and Means: Amendment of the Law. Employee shareholder shares;Motion made and Question put, That provision may be made in connection with the acquisition and disposal of employee shareholder shares.Question accordingly agreed to.","CD:2013-03-25:198"
"http://data.parliament.uk/resources/105370","2013-03-25","Ways and Means: Amendment of the Law. Air passenger duty rates from 1 April 2013. Question put, increase duty (summary). Question accordingly agreed to.","CD:2013-03-25:199"
"http://data.parliament.uk/resources/105365","2013-03-19","Jobseekers (Back to Work Schemes) Bill: Second Reading. Motion made and Question put, That the Jobseekers (Back to Work Schemes) Bill be now read a second time.Question accordingly agreed to and Bill read a second time.","CD:2013-03-19:194"
"http://data.parliament.uk/resources/105366","2013-03-19","Jobseekers (Back to Work Schemes) Bill: Third Reading. Motion made and Question put, That the Bill be now read the third time.Question accordingly agreed to.Bill accordingly read the third time and passed.","CD:2013-03-19:195"
"http://data.parliament.uk/resources/105362","2013-03-18","Crime and Courts Bill [Lords] (Programme) ((No. 3).Question put, That the Amendment be made.Question accordingly negatived.","CD:2013-03-18:191"
"http://data.parliament.uk/resources/105363","2013-03-18","Crime and Courts Bill [Lords]. Further consideration of the Bill, as amended in the Public Bill Committee (2nd allocated day). Question accordingly agreed to.","CD:2013-03-18:192"
"http://data.parliament.uk/resources/105364","2013-03-18","Crime and Courts Bill [Lords].That Amendment 1 be made . Question accordingly negatived.","CD:2013-03-18:193"
"http://data.parliament.uk/resources/105361","2013-03-14","Adjournment: Financial Requirements for sponsors under Immigration Rules. That the House sit in private.Question put forthwith (Standing Order No. 163).Question accordingly negatived.","CD:2013-03-14:190"
"http://data.parliament.uk/resources/105353","2013-03-13","Legal Services. That the draft Conditional Fee Agreements Order 2013, which was laid before this House on 21 January, be approved.Question accordingly agreed to.","CD:2013-03-13:182"
"http://data.parliament.uk/resources/105354","2013-03-13","That the draft Non-Domestic Rating (Levy and Safety Net) Regulations 2013, which were laid before this House on 14 February, be approved.Question accordingly agreed to.","CD:2013-03-13:183"
"http://data.parliament.uk/resources/105355","2013-03-13","That the draft Tax Credits Up-rating, etc. Regulations 2013, which were laid before this House on 7 February, be approved. Question accordingly agreed to.","CD:2013-03-13:184"
"http://data.parliament.uk/resources/105356","2013-03-13","That the draft Renewable Transport Fuel Obligations (Amendment) Order 2013, which was laid before this House on 19 December 2012, be approved.Question accordingly agreed to.","CD:2013-03-13:185"
"http://data.parliament.uk/resources/105357","2013-03-13","Crime and Courts Bill [Lords]: New Clause NC3. Question put, That the Clause be read a second time. Question accordingly agreed to.","CD:2013-03-13:186"
"http://data.parliament.uk/resources/105358","2013-03-13","Crime and Courts Bill [Lords]. That Amendment 95 be made. Question accordingly negatived","CD:2013-03-13:187"
"http://data.parliament.uk/resources/105359","2013-03-13","Crime and Courts Bill [Lords]. Judicial appointments. Question accordingly negatived.","CD:2013-03-13:188"
"http://data.parliament.uk/resources/105360","2013-03-13","Crime and Courts Bill [Lords]. That New Clause NC7 be added to the Bill (New clause selected for separate decision).Question accordingly negatived.","CD:2013-03-13:189"
"http://data.parliament.uk/resources/105350","2013-03-12","Opp Day: Tax Fairness. Mansion tax on properties worth over £2million should be brought forward (summary). Question put, That the original words stand part of the Question. Question accordingly negatived.","CD:2013-03-12:179"
"http://data.parliament.uk/resources/105351","2013-03-12","Opp Day: Tax Fairness. Mansion tax on properties worth over £2million should be brought forward (summary). Question put, That the proposed words be there added, put forthwith. Question accordingly agreed to.","CD:2013-03-12:180"
"http://data.parliament.uk/resources/105352","2013-03-12","Opp Day: Apprenticeship places through public procurement. House notes Nat Apprentice Week etc. (summary). Question put. Question accordingly negatived.","CD:2013-03-12:181"
"http://data.parliament.uk/resources/105349","2013-03-11","Financial Services (Banking Reform) Bill (Programme);Motion made and Question put forthwith (SO No. 83A(7)).Question accordingly agreed to.","CD:2013-03-11:178"
"http://data.parliament.uk/resources/105347","2013-03-07","Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee; Question put, That the Amendment be made.Question accordingly negatived","CD:2013-03-07:176"
"http://data.parliament.uk/resources/105348","2013-03-07","Justice and Security Bill [Lords]: Motion made and Question put, That the Bill be now read the third time; Question accordingly agreed to","CD:2013-03-07:177"
"http://data.parliament.uk/resources/105344","2013-03-06","Sittings of the House (22 March); Motion made and Question put forthwith (SO No. 15 & SO No. 41A(3)), may be proceeded with until any hour and Standing Order No. 41A ;Question accordingly agreed to","CD:2013-03-06:173"
"http://data.parliament.uk/resources/105345","2013-03-06","Sittings of the House (22 March) (resumed) :Question put, That the Question be now put; Question accordingly agreed to.","CD:2013-03-06:174"
"http://data.parliament.uk/resources/105346","2013-03-06","Sittings of the House (22 March) (resumed) ; Question accordingly put, That the Amendment be made.Question accordingly negatived.","CD:2013-03-06:175"
"http://data.parliament.uk/resources/105340","2013-03-04","Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put, that the proposed Amendment 26 be made. Question accordingly negatived","CD:2013-03-04:169"
"http://data.parliament.uk/resources/105341","2013-03-04","Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put, that the  Amendment 30 be made. Question accordingly negatived.","CD:2013-03-04:170"
"http://data.parliament.uk/resources/105342","2013-03-04","Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put that New Clause NC4 be read the second time. Question accordingly negatived.","CD:2013-03-04:171"
"http://data.parliament.uk/resources/105343","2013-03-04","Justice and Security Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee, question put that Amendment 38 be made. Question accordingly negatived.","CD:2013-03-04:172"
"http://data.parliament.uk/resources/105339","2013-03-01","Motion to sit in private. Question put forthwith (Standing Order No. 163). Question accordingly negatived.","CD:2013-03-01:168"
"http://data.parliament.uk/resources/105338","2013-02-27","Opposition Day (SO No. 14) Housing benefit and the under-occupancy penalty: Motion made and Question proposed, Question put; Question accordingly negatived.","CD:2013-02-27:167"
"http://data.parliament.uk/resources/105335","2013-02-26","Groceries Code Adjudicator Bill [Lords]:(Programme) (No. 3) Consideration of the Bill, as amended in the PBC. New Clause NC2-brought up, and read the first time. Question put, That the Clause be read a second time.Question accordingly negatived.","CD:2013-02-26:164"
"http://data.parliament.uk/resources/105336","2013-02-26","Groceries Code Adjudicator Bill [Lords]:(Programme) (No. 3)  Motion, the Dep Speaker put the Questions  to bring proceedings to conclusion;Questions were put forthwith (SO No. 83E).Question accordingly negatived.","CD:2013-02-26:165"
"http://data.parliament.uk/resources/105337","2013-02-26","Groceries Code Adjudicator Bill [Lords]:(Programme) (No. 3)  (SO No. 83E) That Amendment 34 be made;Question accordingly negatived.","CD:2013-02-26:166"
"http://data.parliament.uk/resources/105331","2013-02-13","That the draft Social Security (Personal Independence Payment) Regulations 2013, which were laid before this House on 13 December 2012, be approved; Question accordingly agreed to","CD:2013-02-13:160"
"http://data.parliament.uk/resources/105332","2013-02-13","That the draft Universal Credit (Transitional Provisions) Regulations 2013, which were laid before this House on 10 December 2012, be approved.Question accordingly agreed to.","CD:2013-02-13:161"
"http://data.parliament.uk/resources/105333","2013-02-13","Police: Motion made and Question put, That the Police Grant Report (England and Wales) for 2013–14 (HC 876), which was laid before this House on 4 February, be approved; Question accordingly agreed to","CD:2013-02-13:162"
"http://data.parliament.uk/resources/105334","2013-02-13","Local Government Finance (England): Motion made and Question put, That the Local Government Finance Report (England) 2013–14 (HC 948), which was laid before this House on 4 February, be approved; Question accordingly agreed to","CD:2013-02-13:163"
"http://data.parliament.uk/resources/105329","2013-02-12","Opposition Day: Horsemeat; notes that up to 100 per cent horsemeat has been found in  processed meat products; seeks measures to restore consumer confidence in the meat industry Question accordingly negatived","CD:2013-02-12:158"
"http://data.parliament.uk/resources/105330","2013-02-12","Opposition Day: Infrastructure;  the UK economy has now shrunk in four of the last five quarters;Govt has spent £12.8 billion less in cap investm'n than the last Govt planned; calls to bring forward investment; Question negatived","CD:2013-02-12:159"
"http://data.parliament.uk/resources/105326","2013-02-06","Canterbury City Council Bill: Further consideration of Lords Amendments; That this House agrees with the Lords in their Amendment C6.Question accordingly agreed to","CD:2013-02-06:155"
"http://data.parliament.uk/resources/105327","2013-02-06","Canterbury City Council Bill: Further consideration of Lords Amendments; House agrees with the Lords in their Amendment C8.Question accordingly agreed to","CD:2013-02-06:156"
"http://data.parliament.uk/resources/105328","2013-02-06","Canterbury City Council Bill: Further consideration of Lords Amendments; That Amendment (e) to Lords Amendment C27 be made.Question accordingly negatived.","CD:2013-02-06:157"
"http://data.parliament.uk/resources/105322","2013-02-05","Marriage (Same Sex Couples) Bill:2R;Motion made and Question put,Bill be now read a second time.Question accordingly agreed to and Bill read a second time","CD:2013-02-05:151"
"http://data.parliament.uk/resources/105323","2013-02-05","Marriage (Same Sex Couples) Bill (Programme) Motion made and Question put forthwith (SO No. 83A(7)), (Other proceedings) Question accordingly agreed to.","CD:2013-02-05:152"
"http://data.parliament.uk/resources/105324","2013-02-05","Marriage (Same Sex Couples) Bill (Money);Motion made and Question put forthwith (Standing Order No. 52(1)(a)), Question accordingly agreed to.","CD:2013-02-05:153"
"http://data.parliament.uk/resources/105325","2013-02-05","Marriage (Same Sex Couples) Bill (Carry-over) Motion made, and Question put forthwith (SO No. 80A(1)(a) Question accordingly agreed to.","CD:2013-02-05:154"
"http://data.parliament.uk/resources/105318","2013-01-31","Private Bill: Canterbury City Council Bill: Consideration of Lords Amendments That this House agrees with the Lords in their Amendment C3; claimed to move the closure; Question accordingly agreed to","CD:2013-01-31:147"
"http://data.parliament.uk/resources/105319","2013-01-31","Private Bill: Canterbury City Council Bill: Consideration of Lords Amendments: Question accordingly put, That this House agrees with the Lords in their Amendment C3 Question accordingly agreed to","CD:2013-01-31:148"
"http://data.parliament.uk/resources/105320","2013-01-31","Private Bill: Canterbury City Council Bill: Consideration of Lords Amendments; Motion made and Question put, That this House agrees with the Lords in their Amendment C4; Question accordingly agreed to","CD:2013-01-31:149"
"http://data.parliament.uk/resources/105321","2013-01-31","Private Bill: Canterbury City Council Bill: Consideration of Lords Amendments; Motion made and Question put, That this House agrees with the Lords in their Amendment C5; Question accordingly agreed to","CD:2013-01-31:150"
"http://data.parliament.uk/resources/105316","2013-01-29","Equality (Marriage) (Amendment): Motion for leave to bring in a Bill (SO No23) Motion opposed (SO No. 23(1)). Question put. Question accordingly agreed to.","CD:2013-01-29:145"
"http://data.parliament.uk/resources/105317","2013-01-29","Electoral Registration and Administration Bill: Consideration of Lords Amd. Motion made and Question proposed that this House disagrees with the Lords in their Amd 5.Question accordingly negatived.","CD:2013-01-29:146"
"http://data.parliament.uk/resources/105314","2013-01-28","Succession to the Crown Bill: Consideration of the Bill. New Clause NC1 read the first time. Question put,Question accordingly negatived","CD:2013-01-28:143"
"http://data.parliament.uk/resources/105315","2013-01-28","(DL)- SI- Motions for approval. Public Bodies- motion made and Question put forthwith (SO No. 118(6)), That the draft PB (Abolition of the Disability Living Allowance Advisory Board) Order 2013 be approved. Question accordingly agreed to","CD:2013-01-28:144"
"http://data.parliament.uk/resources/105312","2013-01-25","Motion to sit in private; Question put forthwith (Standing Order No. 163); Question accordingly negatived","CD:2013-01-25:142"
"http://data.parliament.uk/resources/105311","2013-01-24","Backbench Business Reducing the voting age to 16 That this House believes that the age of eligibility for voting in all elections and referendums in the United Kingdom should be reduced to 16 Question accordingly agreed to","CD:2013-01-24:141"
"http://data.parliament.uk/resources/105309","2013-01-23","Opposition Day: Private rented sector; Motion notes  the lack of protection for tenants and landlords by the unregulated lettings market calls for regulation of residential lettings and management agents Question accordingly negatived","CD:2013-01-23:139"
"http://data.parliament.uk/resources/105310","2013-01-23","Opposition Day: Private rented sector; Amendment recognises importance of vibrant sector; supports action against minority of rogue landlords; suppoerts Govt build to rent fund and debt guarantees Question accordingly agreed to","CD:2013-01-23:140"
"http://data.parliament.uk/resources/105306","2013-01-21","Welfare Benefits Up-rating Bill: Cttee of the whole House;Clause 1 (Up-rating of certain social security benefits for tax years 2014–15 and 2015–16);Question put,Question accordingly negatived.","CD:2013-01-21:136"
"http://data.parliament.uk/resources/105307","2013-01-21","Welfare Benefits Up-rating Bill: Cttee of the whole House;The following Question was put forthwith (Standing Order No. 83D).That Clauses 1 to 3 stand part of the Bill and the Schedule be the Schedule to the Bill;Question accordingly agreed to.","CD:2013-01-21:137"
"http://data.parliament.uk/resources/105308","2013-01-21","Welfare Benefits Up-rating Bill 3R.Motion made and Question proposed, That the Bill be now read the third time put forthwith (Standing Order No. 83E).Question accordingly agreed to.","CD:2013-01-21:138"
"http://data.parliament.uk/resources/105303","2013-01-16","Charging Orders (Orders for Sale: Financial Thresholds) Regulations 2012 (Standing Order No. 41A).","CD:2013-01-16:133"
"http://data.parliament.uk/resources/105304","2013-01-16","Corporate Accountability and Safeguarding of Adults from Abuse and Neglect:(SO No. 14),Motion made and Question put,Question accordingly negatived.","CD:2013-01-16:134"
"http://data.parliament.uk/resources/105305","2013-01-16","Opp Day:Energy bills, fuel poverty and energy efficiency (SO No 14 resumed);Question put, That the Question be now put.Question accordingly negatived.","CD:2013-01-16:135"
"http://data.parliament.uk/resources/105301","2013-01-09","Opposition Day Statutory code of practice for pub companies calls on the Government to bring forward a timetable for a statutory code  in law as soon as is practicably possible before the end of 2013 Question accordingly negatived","CD:2013-01-09:131"
"http://data.parliament.uk/resources/105302","2013-01-09","Opposition Day: Rising cost of transport; the rising cost of transport is adding to the financial pressures facing many households; calls for strict limits to train fare price rises, bring accountability to bus fares Question accordingly negatived","CD:2013-01-09:132"
"http://data.parliament.uk/resources/105298","2013-01-08","Welfare Benefits Up-Rating Bill: Second Reading Amendment this House declines to give a Second Reading Question accordingly negatived","CD:2013-01-08:128"
"http://data.parliament.uk/resources/105299","2013-01-08","Welfare Benefits Up-Rating Bill: Second Reading That the Bill be now read a second time, put forthwith (Standing Order No. 62(2)) Question accordingly agreed to and Bill read a second time","CD:2013-01-08:129"
"http://data.parliament.uk/resources/105300","2013-01-08","Welfare Benefits Up-Rating Bill: (Programme) Motion made and Question put forthwith (Standing Order No. 83A(7)), That certain provisions shall apply Question accordingly agreed to","CD:2013-01-08:130"
"http://data.parliament.uk/resources/105296","2012-12-19","Charities Act 2011 (Amendment): Motion for leave to bring in a Bill (Standing Order No. 23); Motion made , That leave be given to amend the Charities Act 2011 to treat all religious institutions as charities;Question accordingly agreed to","CD:2012-12-19:126"
"http://data.parliament.uk/resources/105297","2012-12-19","Energy Bill: Second Reading; Amendment moved to decline to give a Second Reading to the Energy Bill because it fails to include a clear target to decarbonise the power sector by 2030; Question accordingly negatived.","CD:2012-12-19:127"
"http://data.parliament.uk/resources/105295","2012-12-18","Justice and Security Bill [Lords] 2nd reading;Question put, That the Justice and Security Bill be read a 2nd time;Question accordingly agreed to","CD:2012-12-18:125"
"http://data.parliament.uk/resources/105291","2012-12-17","Growth and Infrastructure Bill: Consideration of the Bill, as amended in PBC;Question proposed that Amendment 42 be made;Question accordingly negatived.","CD:2012-12-17:121"
"http://data.parliament.uk/resources/105292","2012-12-17","Growth and Infrastructure Bill: Consideration of Bill as amended in PBC;Questions put forthwith (SO No. 83E);that Amnd 46 be made;Question accordingly negatived.","CD:2012-12-17:122"
"http://data.parliament.uk/resources/105293","2012-12-17","Growth and Infrastructure Bill: Consideration of the Bill;Amd 59 proposed,Question put,Question accordingly negatived.","CD:2012-12-17:123"
"http://data.parliament.uk/resources/105294","2012-12-17","Growth and Infrastructure Bill:3rd reading;Motion made and Question put, That the Bill be now read a 3rd time; Question accordingly agreed to.","CD:2012-12-17:124"
"http://data.parliament.uk/resources/105290","2012-12-12","Opposition Day Debate: NHS Funding-public expenditure on health;Question accordingly put.Question accordingly negatived.","CD:2012-12-12:120"
"http://data.parliament.uk/resources/105288","2012-12-10","Financial Services Bill: Consideration of Lords Amnd,Question put,Question accordingly negatived","CD:2012-12-10:118"
"http://data.parliament.uk/resources/105289","2012-12-10","Financial Services Bill: Consideration of Lords Amnds,Amnd 60 proposed, Question put,Question accordingly negatived.","CD:2012-12-10:119"
"http://data.parliament.uk/resources/105286","2012-12-05","That the draft Legal Aid, Sentencing and Punishment of Offenders Act 2012 (Amendment of Schedule 1) Order 2012, which was laid before this House on 29 October, be approved","CD:2012-12-05:116"
"http://data.parliament.uk/resources/105287","2012-12-05","That the draft Civil Legal Aid (Merits Criteria) Regulations 2012, which were laid before this House on 29 October, be approved","CD:2012-12-05:117"
"http://data.parliament.uk/resources/105280","2012-12-04","Human Rights Act 1998 (Repeal): Motion for leave to bring in a Bill (Standing Order No. 23); Question accordingly negatived","CD:2012-12-04:110"
"http://data.parliament.uk/resources/105281","2012-12-04","Public Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee; New Clause NC3 That the Clause be read a second time; Question accordingly negatived","CD:2012-12-04:111"
"http://data.parliament.uk/resources/105282","2012-12-04","Public Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee;Amendment 10 proposed; Question accordingly negatived","CD:2012-12-04:112"
"http://data.parliament.uk/resources/105283","2012-12-04","Public Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee; That Amendment 29 be made; Question accordingly negatived","CD:2012-12-04:113"
"http://data.parliament.uk/resources/105284","2012-12-04","ublic Service Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee; That Amendment 16 ;Question accordingly agreed to","CD:2012-12-04:114"
"http://data.parliament.uk/resources/105285","2012-12-04","Public Service Pensions Bill: Third Reading That the Bill be now read the third time; Question accordingly agreed to","CD:2012-12-04:115"
