"uri","date","title","uin"
"http://data.parliament.uk/resources/102859","2004-01-06","National Insurance Contributions and Statutory Payments Bill","CD:2004-01-06:21"
"http://data.parliament.uk/resources/102857","2004-01-05","Traffic Management Bill","CD:2004-01-05:19"
"http://data.parliament.uk/resources/102858","2004-01-05","Traffic Management Bill","CD:2004-01-05:20"
"http://data.parliament.uk/resources/102853","2003-12-17","Deferred Division","CD:2003-12-17:15"
"http://data.parliament.uk/resources/102854","2003-12-17","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2003-12-17:16"
"http://data.parliament.uk/resources/102855","2003-12-17","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2003-12-17:17"
"http://data.parliament.uk/resources/102856","2003-12-17","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2003-12-17:18"
"http://data.parliament.uk/resources/102848","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:10"
"http://data.parliament.uk/resources/102849","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:11"
"http://data.parliament.uk/resources/102850","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:12"
"http://data.parliament.uk/resources/102851","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:13"
"http://data.parliament.uk/resources/102852","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:14"
"http://data.parliament.uk/resources/102846","2003-12-15","Child Trust Funds Bill","CD:2003-12-15:8"
"http://data.parliament.uk/resources/102847","2003-12-15","Child Trust Funds Bill","CD:2003-12-15:9"
"http://data.parliament.uk/resources/102844","2003-12-09","Planning and Compulsory Purchase Bill","CD:2003-12-09:6"
"http://data.parliament.uk/resources/102845","2003-12-09","Planning and Compulsory Purchase Bill","CD:2003-12-09:7"
"http://data.parliament.uk/resources/102843","2003-12-08","Planning and Compulsory Purchase Bill","CD:2003-12-08:5"
"http://data.parliament.uk/resources/102840","2003-12-04","The Economy","CD:2003-12-04:2"
"http://data.parliament.uk/resources/102841","2003-12-04","The Economy","CD:2003-12-04:3"
"http://data.parliament.uk/resources/102842","2003-12-04","The Economy","CD:2003-12-04:4"
"http://data.parliament.uk/resources/102839","2003-12-03","Public Sevices Health and Education","CD:2003-12-03:1"
"http://data.parliament.uk/resources/102837","2003-11-20","Sittings of the House","CD:2003-11-20:389"
"http://data.parliament.uk/resources/102838","2003-11-20","Sittings of the House","CD:2003-11-20:390"
"http://data.parliament.uk/resources/102828","2003-11-19","Health and Social Care (Community Health and Standards) Bill (Programme) (No. 3)","CD:2003-11-19:380"
"http://data.parliament.uk/resources/102829","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:381"
"http://data.parliament.uk/resources/102830","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:382"
"http://data.parliament.uk/resources/102831","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:383"
"http://data.parliament.uk/resources/102832","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:384"
"http://data.parliament.uk/resources/102833","2003-11-19","Criminal Justice Bill","CD:2003-11-19:385"
"http://data.parliament.uk/resources/102834","2003-11-19","Criminal Justice Bill","CD:2003-11-19:386"
"http://data.parliament.uk/resources/102835","2003-11-19","Criminal Justice Bill","CD:2003-11-19:387"
"http://data.parliament.uk/resources/102836","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:388"
"http://data.parliament.uk/resources/102816","2003-11-18","Grammar Schools (Ballots and Consultation)","CD:2003-11-18:368"
"http://data.parliament.uk/resources/102817","2003-11-18","Sexual Offences Bill [Lords]","CD:2003-11-18:369"
"http://data.parliament.uk/resources/102818","2003-11-18","Criminal Justice (Programme)","CD:2003-11-18:370"
"http://data.parliament.uk/resources/102819","2003-11-18","Criminal Justice Bill","CD:2003-11-18:371"
"http://data.parliament.uk/resources/102820","2003-11-18","Criminal Justice Bill","CD:2003-11-18:372"
"http://data.parliament.uk/resources/102821","2003-11-18","Criminal Justice Bill","CD:2003-11-18:373"
"http://data.parliament.uk/resources/102822","2003-11-18","Criminal Justice Bill","CD:2003-11-18:374"
"http://data.parliament.uk/resources/102823","2003-11-18","Criminal Justice Bill","CD:2003-11-18:375"
"http://data.parliament.uk/resources/102824","2003-11-18","Criminal Justice Bill","CD:2003-11-18:376"
"http://data.parliament.uk/resources/102825","2003-11-18","Criminal Justice Bill","CD:2003-11-18:377"
"http://data.parliament.uk/resources/102826","2003-11-18","Criminal Justice Bill","CD:2003-11-18:378"
"http://data.parliament.uk/resources/102827","2003-11-18","Criminal Justice Bill","CD:2003-11-18:379"
"http://data.parliament.uk/resources/102811","2003-11-17","Courts Bill [Lords] (Programme) (No. 2)","CD:2003-11-17:363"
"http://data.parliament.uk/resources/102812","2003-11-17","Anti-social Behaviour Bill (Programme) (No. 3)","CD:2003-11-17:364"
"http://data.parliament.uk/resources/102813","2003-11-17","Anti-social Behaviour Bill","CD:2003-11-17:365"
"http://data.parliament.uk/resources/102814","2003-11-17","Anti-social Behaviour Bill","CD:2003-11-17:366"
"http://data.parliament.uk/resources/102815","2003-11-17","Anti-social Behaviour Bill","CD:2003-11-17:367"
"http://data.parliament.uk/resources/102807","2003-11-12","Constitution for Europe (Referendum)","CD:2003-11-12:359"
"http://data.parliament.uk/resources/102808","2003-11-12","Fire Services Bill","CD:2003-11-12:360"
"http://data.parliament.uk/resources/102809","2003-11-12","Taxes","CD:2003-11-12:361"
"http://data.parliament.uk/resources/102810","2003-11-12","Taxes","CD:2003-11-12:362"
"http://data.parliament.uk/resources/102802","2003-11-10","Water Bill [Lords]","CD:2003-11-10:354"
"http://data.parliament.uk/resources/102803","2003-11-10","Water Bill [Lords]","CD:2003-11-10:355"
"http://data.parliament.uk/resources/102804","2003-11-10","Water Bill [Lords]","CD:2003-11-10:356"
"http://data.parliament.uk/resources/102805","2003-11-10","Water Bill [Lords]","CD:2003-11-10:357"
"http://data.parliament.uk/resources/102806","2003-11-10","Water Bill [Lords]","CD:2003-11-10:358"
"http://data.parliament.uk/resources/102800","2003-11-06","Modernisation","CD:2003-11-06:352"
"http://data.parliament.uk/resources/102801","2003-11-06","Modernisation","CD:2003-11-06:353"
"http://data.parliament.uk/resources/102798","2003-11-05","Decommissioning (Northern Ireland)","CD:2003-11-05:350"
"http://data.parliament.uk/resources/102799","2003-11-05","Water Bill [Lords] (Programme) (No. 3)","CD:2003-11-05:351"
"http://data.parliament.uk/resources/102796","2003-11-03","Sexual Offences Bill [Lords]","CD:2003-11-03:348"
"http://data.parliament.uk/resources/102797","2003-11-03","Sexual Offences Bill [Lords]","CD:2003-11-03:349"
"http://data.parliament.uk/resources/102794","2003-10-30","Pay for Chairmen of Select Committees","CD:2003-10-30:346"
"http://data.parliament.uk/resources/102795","2003-10-30","Pay for Chairmen of Select Committees","CD:2003-10-30:347"
"http://data.parliament.uk/resources/102791","2003-10-29","European Parliamentary and Local Elections (Pilots) Bill (Programme) (No. 2)","CD:2003-10-29:343"
"http://data.parliament.uk/resources/102792","2003-10-29","Dangerous Drugs","CD:2003-10-29:344"
"http://data.parliament.uk/resources/102793","2003-10-29","Mersey Tunnels Bill","CD:2003-10-29:345"
"http://data.parliament.uk/resources/102788","2003-10-28","Waste and Emissions Trading Bill [Lords]","CD:2003-10-28:340"
"http://data.parliament.uk/resources/102789","2003-10-28","Waste and Emissions Trading Bill [Lords]","CD:2003-10-28:341"
"http://data.parliament.uk/resources/102790","2003-10-28","Waste and Emissions Trading Bill [Lords]","CD:2003-10-28:342"
"http://data.parliament.uk/resources/102785","2003-10-27","Nato And Eu Defence Policy","CD:2003-10-27:337"
"http://data.parliament.uk/resources/102786","2003-10-27","Health Care Targets","CD:2003-10-27:338"
"http://data.parliament.uk/resources/102787","2003-10-27","Health Care Targets","CD:2003-10-27:339"
"http://data.parliament.uk/resources/102781","2003-10-22","Deferred Division","CD:2003-10-22:334"
"http://data.parliament.uk/resources/102782","2003-10-22","Iraq (Judicial Inquiry)","CD:2003-10-22:335"
"http://data.parliament.uk/resources/102784","2003-10-22","Iraq (Judicial Inquiry)","CD:2003-10-22:336"
"http://data.parliament.uk/resources/102778","2003-10-21","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-10-21:331"
"http://data.parliament.uk/resources/102779","2003-10-21","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-10-21:332"
"http://data.parliament.uk/resources/102780","2003-10-21","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-10-21:333"
"http://data.parliament.uk/resources/102774","2003-10-20","Courts Bill [Lords]","CD:2003-10-20:327"
"http://data.parliament.uk/resources/102775","2003-10-20","Courts Bill [Lords]","CD:2003-10-20:328"
"http://data.parliament.uk/resources/102776","2003-10-20","Courts Bill [Lords]","CD:2003-10-20:329"
"http://data.parliament.uk/resources/102777","2003-10-20","Courts Bill [Lords]","CD:2003-10-20:330"
"http://data.parliament.uk/resources/102771","2003-10-15","State Pension Reform","CD:2003-10-15:324"
"http://data.parliament.uk/resources/102772","2003-10-15","Neighbourhood Policing","CD:2003-10-15:325"
"http://data.parliament.uk/resources/102773","2003-10-15","Neighbourhood Policing","CD:2003-10-15:326"
"http://data.parliament.uk/resources/102770","2003-10-14","Crime (International Co-operation) Bill [Lords]","CD:2003-10-14:323"
"http://data.parliament.uk/resources/102762","2003-09-17","Deferred Division","CD:2003-09-17:315"
"http://data.parliament.uk/resources/102763","2003-09-17","Northern Ireland (Monitoring Commission etc.) Bill (Allocation of Time)","CD:2003-09-17:316"
"http://data.parliament.uk/resources/102764","2003-09-17","Northern Ireland (Monitoring Commission etc.) Bill [Lords]","CD:2003-09-17:317"
"http://data.parliament.uk/resources/102765","2003-09-17","Northern Ireland (Monitoring Commission etc.) Bill [Lords]","CD:2003-09-17:318"
"http://data.parliament.uk/resources/102766","2003-09-17","Northern Ireland (Monitoring Commission etc.) Bill [Lords]","CD:2003-09-17:319"
"http://data.parliament.uk/resources/102767","2003-09-17","Northern Ireland (Monitoring Commission etc.) Bill [Lords]","CD:2003-09-17:320"
"http://data.parliament.uk/resources/102768","2003-09-17","Northern Ireland (Monitoring Commission etc.) Bill [Lords]","CD:2003-09-17:321"
"http://data.parliament.uk/resources/102769","2003-09-17","Local Government Bill","CD:2003-09-17:322"
"http://data.parliament.uk/resources/102759","2003-09-16","Electricity Supply","CD:2003-09-16:312"
"http://data.parliament.uk/resources/102760","2003-09-16","EU Constitution","CD:2003-09-16:313"
"http://data.parliament.uk/resources/102761","2003-09-16","EU Constitution","CD:2003-09-16:314"
"http://data.parliament.uk/resources/102755","2003-09-15","Programme Motions","CD:2003-09-15:308"
"http://data.parliament.uk/resources/102756","2003-09-15","Programme Motions","CD:2003-09-15:309"
"http://data.parliament.uk/resources/102757","2003-09-15","Local Government Bill","CD:2003-09-15:310"
"http://data.parliament.uk/resources/102758","2003-09-15","Local Government Bill","CD:2003-09-15:311"
"http://data.parliament.uk/resources/102749","2003-09-10","Deferred Divisions","CD:2003-09-10:302"
"http://data.parliament.uk/resources/102750","2003-09-10","Deferred Divisions","CD:2003-09-10:303"
"http://data.parliament.uk/resources/102751","2003-09-10","Deferred Divisions","CD:2003-09-10:304"
"http://data.parliament.uk/resources/102752","2003-09-10","Fairness and Security in Old Age","CD:2003-09-10:305"
"http://data.parliament.uk/resources/102753","2003-09-10","Fairness and Security in Old Age","CD:2003-09-10:306"
"http://data.parliament.uk/resources/102754","2003-09-10","Role of the United Nations in Iraq","CD:2003-09-10:307"
"http://data.parliament.uk/resources/102747","2003-09-09","Teacher Shortages","CD:2003-09-09:300"
"http://data.parliament.uk/resources/102748","2003-09-09","Teacher Shortages","CD:2003-09-09:301"
"http://data.parliament.uk/resources/102744","2003-09-08","Water Bill","CD:2003-09-08:297"
"http://data.parliament.uk/resources/102745","2003-09-08","Water Bill","CD:2003-09-08:298"
"http://data.parliament.uk/resources/102746","2003-09-08","Water Bill","CD:2003-09-08:299"
"http://data.parliament.uk/resources/102739","2003-07-16","Deferred Divisions","CD:2003-07-16:292"
"http://data.parliament.uk/resources/102740","2003-07-16","Deferred Divisions","CD:2003-07-16:293"
"http://data.parliament.uk/resources/102741","2003-07-16","Iraq","CD:2003-07-16:294"
"http://data.parliament.uk/resources/102742","2003-07-16","Vulnerable Children","CD:2003-07-16:295"
"http://data.parliament.uk/resources/102743","2003-07-16","Vulnerable Children","CD:2003-07-16:296"
"http://data.parliament.uk/resources/102738","2003-07-15","Sexual Offences Bill [Lords]","CD:2003-07-15:291"
"http://data.parliament.uk/resources/102736","2003-07-14","Communications Bill (Programme) (No. 3)","CD:2003-07-14:289"
"http://data.parliament.uk/resources/102737","2003-07-14","Communications Bill","CD:2003-07-14:290"
"http://data.parliament.uk/resources/102732","2003-07-09","Convention on the Future of Europe","CD:2003-07-09:285"
"http://data.parliament.uk/resources/102733","2003-07-09","Convention on the Future of Europe","CD:2003-07-09:286"
"http://data.parliament.uk/resources/102734","2003-07-09","Hunting Bill","CD:2003-07-09:287"
"http://data.parliament.uk/resources/102735","2003-07-09","Hunting Bill","CD:2003-07-09:288"
"http://data.parliament.uk/resources/102725","2003-07-08","House of Lords (Exclusion of Hereditary Peers)","CD:2003-07-08:278"
"http://data.parliament.uk/resources/102726","2003-07-08","Health and Social Care (Community Health and Standards) Bill (Programme) (No. 2)","CD:2003-07-08:279"
"http://data.parliament.uk/resources/102727","2003-07-08","Health and Social Care (Community Health and Standards) Bill","CD:2003-07-08:280"
"http://data.parliament.uk/resources/102728","2003-07-08","Health and Social Care (Community Health and Standards) Bill","CD:2003-07-08:281"
"http://data.parliament.uk/resources/102729","2003-07-08","Health and Social Care (Community Health and Standards) Bill","CD:2003-07-08:282"
"http://data.parliament.uk/resources/102730","2003-07-08","Health and Social Care (Community Health and Standards) Bill","CD:2003-07-08:283"
"http://data.parliament.uk/resources/102731","2003-07-08","Health and Social Care (Community Health and Standards) Bill","CD:2003-07-08:284"
"http://data.parliament.uk/resources/102722","2003-07-07","Government Targets","CD:2003-07-07:275"
"http://data.parliament.uk/resources/102723","2003-07-07","Tax Credits","CD:2003-07-07:276"
"http://data.parliament.uk/resources/102724","2003-07-07","Tax Credits","CD:2003-07-07:277"
"http://data.parliament.uk/resources/102717","2003-07-02","Deferred Divisions","CD:2003-07-02:270"
"http://data.parliament.uk/resources/102718","2003-07-02","Deferred Divisions","CD:2003-07-02:271"
"http://data.parliament.uk/resources/102719","2003-07-02","Road and Rail Transport","CD:2003-07-02:272"
"http://data.parliament.uk/resources/102720","2003-07-02","Small Businesses","CD:2003-07-02:273"
"http://data.parliament.uk/resources/102721","2003-07-02","Small Businesses","CD:2003-07-02:274"
"http://data.parliament.uk/resources/102709","2003-07-01","Finance Bill (Programme) (No. 5)","CD:2003-07-01:262"
"http://data.parliament.uk/resources/102710","2003-07-01","Finance Bill","CD:2003-07-01:263"
"http://data.parliament.uk/resources/102711","2003-07-01","Finance Bill","CD:2003-07-01:264"
"http://data.parliament.uk/resources/102712","2003-07-01","Finance Bill","CD:2003-07-01:265"
"http://data.parliament.uk/resources/102713","2003-07-01","Finance Bill","CD:2003-07-01:266"
"http://data.parliament.uk/resources/102714","2003-07-01","Finance Bill","CD:2003-07-01:267"
"http://data.parliament.uk/resources/102715","2003-07-01","Finance Bill","CD:2003-07-01:268"
"http://data.parliament.uk/resources/102716","2003-07-01","Hunting Bill (Programme) (No. 4)","CD:2003-07-01:269"
"http://data.parliament.uk/resources/102705","2003-06-30","Hunting Bill (Programme) (No. 3)","CD:2003-06-30:258"
"http://data.parliament.uk/resources/102706","2003-06-30","Hunting Bill","CD:2003-06-30:259"
"http://data.parliament.uk/resources/102707","2003-06-30","Hunting Bill","CD:2003-06-30:260"
"http://data.parliament.uk/resources/102708","2003-06-30","Hunting Bill","CD:2003-06-30:261"
"http://data.parliament.uk/resources/102702","2003-06-25","Deferred Division","CD:2003-06-25:255"
"http://data.parliament.uk/resources/102703","2003-06-25","Tuition Fees","CD:2003-06-25:256"
"http://data.parliament.uk/resources/102704","2003-06-25","Fair Trade","CD:2003-06-25:257"
"http://data.parliament.uk/resources/102697","2003-06-24","Anti-social Behaviour Bill (Programme) (No. 2)","CD:2003-06-24:250"
"http://data.parliament.uk/resources/102698","2003-06-24","Anti-social Behaviour Bill","CD:2003-06-24:251"
"http://data.parliament.uk/resources/102699","2003-06-24","Anti-social Behaviour Bill","CD:2003-06-24:252"
"http://data.parliament.uk/resources/102700","2003-06-24","Iraq (British Forces)","CD:2003-06-24:253"
"http://data.parliament.uk/resources/102701","2003-06-24","Licensing Bill [Lords]","CD:2003-06-24:254"
"http://data.parliament.uk/resources/102691","2003-06-23","Student Finance","CD:2003-06-23:244"
"http://data.parliament.uk/resources/102692","2003-06-23","Student Finance","CD:2003-06-23:245"
"http://data.parliament.uk/resources/102693","2003-06-23","Transport","CD:2003-06-23:246"
"http://data.parliament.uk/resources/102694","2003-06-23","Transport","CD:2003-06-23:247"
"http://data.parliament.uk/resources/102695","2003-06-23","Transport","CD:2003-06-23:248"
"http://data.parliament.uk/resources/102696","2003-06-23","Transport","CD:2003-06-23:249"
"http://data.parliament.uk/resources/102689","2003-06-20","High Hedges (No. 2) Bill","CD:2003-06-20:242"
"http://data.parliament.uk/resources/102690","2003-06-20","High Hedges (No. 2) Bill","CD:2003-06-20:243"
"http://data.parliament.uk/resources/102688","2003-06-18","Deferred Division","CD:2003-06-18:241"
"http://data.parliament.uk/resources/102686","2003-06-17","Government Reshuffle","CD:2003-06-17:239"
"http://data.parliament.uk/resources/102687","2003-06-17","Community Pharmacies","CD:2003-06-17:240"
"http://data.parliament.uk/resources/102679","2003-06-16","Speaker's Absence","CD:2003-06-16:232"
"http://data.parliament.uk/resources/102680","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:233"
"http://data.parliament.uk/resources/102681","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:234"
"http://data.parliament.uk/resources/102682","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:235"
"http://data.parliament.uk/resources/102683","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:236"
"http://data.parliament.uk/resources/102684","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:237"
"http://data.parliament.uk/resources/102685","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:238"
"http://data.parliament.uk/resources/102677","2003-06-13","Fireworks Bill","CD:2003-06-13:230"
"http://data.parliament.uk/resources/102678","2003-06-13","Fireworks Bill","CD:2003-06-13:231"
"http://data.parliament.uk/resources/102673","2003-06-11","European Treaty Referendum","CD:2003-06-11:226"
"http://data.parliament.uk/resources/102674","2003-06-11","European Treaty Referendum","CD:2003-06-11:227"
"http://data.parliament.uk/resources/102675","2003-06-11","Post Office Card Accounts","CD:2003-06-11:228"
"http://data.parliament.uk/resources/102676","2003-06-11","Post Office Card Accounts","CD:2003-06-11:229"
"http://data.parliament.uk/resources/102668","2003-06-10","Planning and Compulsory Purchase Bill (Carry-Over)","CD:2003-06-10:221"
"http://data.parliament.uk/resources/102669","2003-06-10","Planning and Compulsory Purchase Bill (Extension of Period for Proceedings)","CD:2003-06-10:222"
"http://data.parliament.uk/resources/102670","2003-06-10","Planning and Compulsory Purchase Bill (Re-Committal)","CD:2003-06-10:223"
"http://data.parliament.uk/resources/102671","2003-06-10","Mersey Tunnels Bill","CD:2003-06-10:224"
"http://data.parliament.uk/resources/102672","2003-06-10","Mersey Tunnels Bill","CD:2003-06-10:225"
"http://data.parliament.uk/resources/102667","2003-06-09","Courts Bill [Lords]","CD:2003-06-09:220"
"http://data.parliament.uk/resources/102664","2003-06-04","Iraq","CD:2003-06-04:217"
"http://data.parliament.uk/resources/102665","2003-06-04","Pensions","CD:2003-06-04:218"
"http://data.parliament.uk/resources/102666","2003-06-04","Pensions","CD:2003-06-04:219"
"http://data.parliament.uk/resources/102660","2003-06-03","Fire Services Bill (Programme) (No. 2)","CD:2003-06-03:213"
"http://data.parliament.uk/resources/102661","2003-06-03","Fire Services Bill","CD:2003-06-03:214"
"http://data.parliament.uk/resources/102662","2003-06-03","Fire Services Bill","CD:2003-06-03:215"
"http://data.parliament.uk/resources/102663","2003-06-03","Fire Services Bill","CD:2003-06-03:216"
"http://data.parliament.uk/resources/102659","2003-05-21","European Union (Accessions) Bill","CD:2003-05-21:212"
"http://data.parliament.uk/resources/102655","2003-05-20","Criminal Justice Bill","CD:2003-05-20:208"
"http://data.parliament.uk/resources/102656","2003-05-20","Criminal Justice Bill","CD:2003-05-20:209"
"http://data.parliament.uk/resources/102657","2003-05-20","Criminal Justice Bill","CD:2003-05-20:210"
"http://data.parliament.uk/resources/102658","2003-05-20","Criminal Justice Bill","CD:2003-05-20:211"
"http://data.parliament.uk/resources/102649","2003-05-19","Criminal Justice Bill (Programme) (No. 5)","CD:2003-05-19:202"
"http://data.parliament.uk/resources/102650","2003-05-19","Criminal Justice Bill","CD:2003-05-19:203"
"http://data.parliament.uk/resources/102651","2003-05-19","Criminal Justice Bill","CD:2003-05-19:204"
"http://data.parliament.uk/resources/102652","2003-05-19","Criminal Justice Bill","CD:2003-05-19:205"
"http://data.parliament.uk/resources/102653","2003-05-19","Criminal Justice Bill","CD:2003-05-19:206"
"http://data.parliament.uk/resources/102654","2003-05-19","Criminal Justice Bill","CD:2003-05-19:207"
"http://data.parliament.uk/resources/102647","2003-05-15","School Funding","CD:2003-05-15:200"
"http://data.parliament.uk/resources/102648","2003-05-15","School Funding","CD:2003-05-15:201"
"http://data.parliament.uk/resources/102643","2003-05-14","Finance Bill","CD:2003-05-14:196"
"http://data.parliament.uk/resources/102644","2003-05-14","Finance Bill","CD:2003-05-14:197"
"http://data.parliament.uk/resources/102645","2003-05-14","Finance Bill","CD:2003-05-14:198"
"http://data.parliament.uk/resources/102646","2003-05-14","Finance Bill","CD:2003-05-14:199"
