"uri","date","title","uin"
"http://data.parliament.uk/resources/103878","2007-07-25","Children and young persons","CD:2007-07-25:200"
"http://data.parliament.uk/resources/103879","2007-07-25","Pensions Bill","CD:2007-07-25:201"
"http://data.parliament.uk/resources/103880","2007-07-25","Pensions Bill","CD:2007-07-25:202"
"http://data.parliament.uk/resources/103874","2007-07-24","Penal System","CD:2007-07-24:196"
"http://data.parliament.uk/resources/103875","2007-07-24","Penal System","CD:2007-07-24:197"
"http://data.parliament.uk/resources/103876","2007-07-24","Global Poverty","CD:2007-07-24:198"
"http://data.parliament.uk/resources/103868","2007-07-18","Crown Post Offices (Disabled Access)","CD:2007-07-18:190"
"http://data.parliament.uk/resources/103869","2007-07-18","Statistics and Registration Service Bill","CD:2007-07-18:191"
"http://data.parliament.uk/resources/103870","2007-07-18","Corporate Manslaughter and Corporate Homicide Bill","CD:2007-07-18:192"
"http://data.parliament.uk/resources/103871","2007-07-18","Offender Management Bill","CD:2007-07-18:193"
"http://data.parliament.uk/resources/103872","2007-07-18","Offender Management Bill","CD:2007-07-18:194"
"http://data.parliament.uk/resources/103873","2007-07-18","Offender Management Bill","CD:2007-07-18:195"
"http://data.parliament.uk/resources/103865","2007-07-17","Pensions Bill","CD:2007-07-17:187"
"http://data.parliament.uk/resources/103866","2007-07-17","Pensions Bill","CD:2007-07-17:188"
"http://data.parliament.uk/resources/103867","2007-07-17","Pensions Bill","CD:2007-07-17:189"
"http://data.parliament.uk/resources/103861","2007-07-16","Alleged Overseas Corruption","CD:2007-07-16:183"
"http://data.parliament.uk/resources/103862","2007-07-16","Alleged Overseas Corruption","CD:2007-07-16:184"
"http://data.parliament.uk/resources/103863","2007-07-16","Alleged Overseas Corruption","CD:2007-07-16:185"
"http://data.parliament.uk/resources/103864","2007-07-16","Alleged Overseas Corruption","CD:2007-07-16:186"
"http://data.parliament.uk/resources/103858","2007-07-12","Further Education and Training Bill","CD:2007-07-12:180"
"http://data.parliament.uk/resources/103859","2007-07-12","Further Education and Training Bill","CD:2007-07-12:181"
"http://data.parliament.uk/resources/103860","2007-07-12","Further Education and Training Bill","CD:2007-07-12:182"
"http://data.parliament.uk/resources/103855","2007-07-11","Stroke Services","CD:2007-07-11:177"
"http://data.parliament.uk/resources/103856","2007-07-11","Stroke Services","CD:2007-07-11:178"
"http://data.parliament.uk/resources/103857","2007-07-11","Corporate Manslaughter and Corporate Homicide Bill","CD:2007-07-11:179"
"http://data.parliament.uk/resources/103853","2007-07-05","Consumers, Estate Agents and Redress Bill (Lords)","CD:2007-07-05:175"
"http://data.parliament.uk/resources/103854","2007-07-05","Consumers, Estate Agents and Redress Bill (Lords)","CD:2007-07-05:176"
"http://data.parliament.uk/resources/103852","2007-07-04","Travellers (Facilities)","CD:2007-07-04:174"
"http://data.parliament.uk/resources/103849","2007-07-03","Access to NHS Services","CD:2007-07-03:171"
"http://data.parliament.uk/resources/103850","2007-07-03","Access to NHS Services","CD:2007-07-03:172"
"http://data.parliament.uk/resources/103851","2007-07-03","Access to NHS Services","CD:2007-07-03:173"
"http://data.parliament.uk/resources/103848","2007-07-02","Statistics and Registration Service Bill","CD:2007-07-02:170"
"http://data.parliament.uk/resources/103845","2007-06-29","Standing Order No. 163 (Motions to sit in private)","CD:2007-06-29:167"
"http://data.parliament.uk/resources/103846","2007-06-29","Historic Counties, Towns and Villages (Traffic Signs and Mapping) Bill","CD:2007-06-29:168"
"http://data.parliament.uk/resources/103847","2007-06-29","Historic Counties, Towns and Villages (Traffic Signs and Mapping) Bill","CD:2007-06-29:169"
"http://data.parliament.uk/resources/103841","2007-06-28","Corporate Manslaughter and Corporate Homicide Bill","CD:2007-06-28:163"
"http://data.parliament.uk/resources/103842","2007-06-28","Corporate Manslaughter and Corporate Homicide Bill","CD:2007-06-28:164"
"http://data.parliament.uk/resources/103843","2007-06-28","Corporate Manslaughter and Corporate Homicide Bill","CD:2007-06-28:165"
"http://data.parliament.uk/resources/103844","2007-06-28","Corporate Manslaughter and Corporate Homicide Bill","CD:2007-06-28:166"
"http://data.parliament.uk/resources/103836","2007-06-27","Animals Act (Amendment)","CD:2007-06-27:158"
"http://data.parliament.uk/resources/103837","2007-06-27","Animals Act (Amendment)","CD:2007-06-27:159"
"http://data.parliament.uk/resources/103838","2007-06-27","Animals Act (Amendment)","CD:2007-06-27:160"
"http://data.parliament.uk/resources/103839","2007-06-27","Animals Act (Amendment)","CD:2007-06-27:161"
"http://data.parliament.uk/resources/103840","2007-06-27","Animals Act (Amendment)","CD:2007-06-27:162"
"http://data.parliament.uk/resources/103831","2007-06-26","Finance Bill","CD:2007-06-26:153"
"http://data.parliament.uk/resources/103832","2007-06-26","Finance Bill","CD:2007-06-26:154"
"http://data.parliament.uk/resources/103833","2007-06-26","Finance Bill","CD:2007-06-26:155"
"http://data.parliament.uk/resources/103834","2007-06-26","Finance Bill","CD:2007-06-26:156"
"http://data.parliament.uk/resources/103835","2007-06-26","Finance Bill","CD:2007-06-26:157"
"http://data.parliament.uk/resources/103827","2007-06-25","Finance Bill","CD:2007-06-25:149"
"http://data.parliament.uk/resources/103828","2007-06-25","Finance Bill","CD:2007-06-25:150"
"http://data.parliament.uk/resources/103829","2007-06-25","Finance Bill","CD:2007-06-25:151"
"http://data.parliament.uk/resources/103830","2007-06-25","Finance Bill","CD:2007-06-25:152"
"http://data.parliament.uk/resources/103826","2007-06-20","Road Traffic","CD:2007-06-20:148"
"http://data.parliament.uk/resources/103823","2007-06-19","Council Housing (Direct Investment)","CD:2007-06-19:145"
"http://data.parliament.uk/resources/103824","2007-06-19","Council Housing (Direct Investment)","CD:2007-06-19:146"
"http://data.parliament.uk/resources/103825","2007-06-19","Council Housing (Direct Investment)","CD:2007-06-19:147"
"http://data.parliament.uk/resources/103820","2007-06-18","Mental Health Bill","CD:2007-06-18:142"
"http://data.parliament.uk/resources/103821","2007-06-18","Mental Health Bill","CD:2007-06-18:143"
"http://data.parliament.uk/resources/103822","2007-06-18","Mental Health Bill","CD:2007-06-18:144"
"http://data.parliament.uk/resources/103819","2007-06-15","Standing Order No. 163 (Motions to sit in private)","CD:2007-06-15:141"
"http://data.parliament.uk/resources/103816","2007-06-14","Digital Switchover (Disclosure of Information) Bill","CD:2007-06-14:138"
"http://data.parliament.uk/resources/103817","2007-06-14","Digital Switchover (Disclosure of Information) Bill","CD:2007-06-14:139"
"http://data.parliament.uk/resources/103818","2007-06-14","Digital Switchover (Disclosure of Information) Bill","CD:2007-06-14:140"
"http://data.parliament.uk/resources/103813","2007-06-11","Iraq Inquiry","CD:2007-06-11:135"
"http://data.parliament.uk/resources/103814","2007-06-11","Iraq Inquiry","CD:2007-06-11:136"
"http://data.parliament.uk/resources/103815","2007-06-11","Carers","CD:2007-06-11:137"
"http://data.parliament.uk/resources/103811","2007-06-06","NHS IT Programme","CD:2007-06-06:133"
"http://data.parliament.uk/resources/103812","2007-06-06","Department of Trade and Industry","CD:2007-06-06:134"
"http://data.parliament.uk/resources/103809","2007-06-05","Termination of Pregnancy (Counselling and Miscellaneous Provisions)","CD:2007-06-05:131"
"http://data.parliament.uk/resources/103810","2007-06-05","Termination of Pregnancy (Counselling and Miscellaneous Provisions)","CD:2007-06-05:132"
"http://data.parliament.uk/resources/103806","2007-05-23","Scottish Parliamentary Elections","CD:2007-05-23:128"
"http://data.parliament.uk/resources/103807","2007-05-23","Secretary of State for Health","CD:2007-05-23:129"
"http://data.parliament.uk/resources/103808","2007-05-23","Secretary of State for Health","CD:2007-05-23:130"
"http://data.parliament.uk/resources/103803","2007-05-22","Local Government and Public Involvement in Health Bill","CD:2007-05-22:125"
"http://data.parliament.uk/resources/103804","2007-05-22","Local Government and Public Involvement in Health Bill","CD:2007-05-22:126"
"http://data.parliament.uk/resources/103805","2007-05-22","Local Government and Public Involvement in Health Bill","CD:2007-05-22:127"
"http://data.parliament.uk/resources/103802","2007-05-21","Planning White Paper","CD:2007-05-21:124"
"http://data.parliament.uk/resources/103796","2007-05-18","Standing Order No. 163 (Motions to sit in private)","CD:2007-05-18:118"
"http://data.parliament.uk/resources/103797","2007-05-18","Freedom of Information (Amendment) Bill","CD:2007-05-18:119"
"http://data.parliament.uk/resources/103798","2007-05-18","Freedom of Information (Amendment) Bill","CD:2007-05-18:120"
"http://data.parliament.uk/resources/103799","2007-05-18","Freedom of Information (Amendment) Bill","CD:2007-05-18:121"
"http://data.parliament.uk/resources/103800","2007-05-18","Freedom of Information (Amendment) Bill","CD:2007-05-18:122"
"http://data.parliament.uk/resources/103801","2007-05-18","Freedom of Information (Amendment) Bill","CD:2007-05-18:123"
"http://data.parliament.uk/resources/103792","2007-05-17","Local Government and Public Involvement in Health Bill","CD:2007-05-17:114"
"http://data.parliament.uk/resources/103793","2007-05-17","Local Government and Public Involvement in Health Bill","CD:2007-05-17:115"
"http://data.parliament.uk/resources/103794","2007-05-17","Local Government and Public Involvement in Health Bill","CD:2007-05-17:116"
"http://data.parliament.uk/resources/103795","2007-05-17","Local Government and Public Involvement in Health Bill","CD:2007-05-17:117"
"http://data.parliament.uk/resources/103790","2007-05-16","Standing Orders No. 16 Annullment motion (Home Information Pack Regulations 2007)","CD:2007-05-16:112"
"http://data.parliament.uk/resources/103791","2007-05-16","Corporate Manslaughter and Corporate Homicide Bill","CD:2007-05-16:113"
"http://data.parliament.uk/resources/103789","2007-05-15","Armed Conflict (Parliamentary Approval)","CD:2007-05-15:111"
"http://data.parliament.uk/resources/103787","2007-05-09","UK Borders Bill","CD:2007-05-09:109"
"http://data.parliament.uk/resources/103788","2007-05-09","UK Borders Bill","CD:2007-05-09:110"
"http://data.parliament.uk/resources/103785","2007-05-08","Climate Change","CD:2007-05-08:107"
"http://data.parliament.uk/resources/103786","2007-05-08","Climate Change","CD:2007-05-08:108"
"http://data.parliament.uk/resources/103782","2007-05-01","Finance Bill","CD:2007-05-01:104"
"http://data.parliament.uk/resources/103783","2007-05-01","Finance Bill","CD:2007-05-01:105"
"http://data.parliament.uk/resources/103784","2007-05-01","Finance Bill","CD:2007-05-01:106"
"http://data.parliament.uk/resources/103780","2007-04-30","Finance Bill","CD:2007-04-30:102"
"http://data.parliament.uk/resources/103781","2007-04-30","Finance Bill","CD:2007-04-30:103"
"http://data.parliament.uk/resources/103778","2007-04-27","Building Societies (Funding) and Mutual Societies (Transfers) Bill","CD:2007-04-27:100"
"http://data.parliament.uk/resources/103779","2007-04-27","Streetscape and Highways Design Bill","CD:2007-04-27:101"
"http://data.parliament.uk/resources/103775","2007-04-24","Modernising Medical Careers","CD:2007-04-24:97"
"http://data.parliament.uk/resources/103776","2007-04-24","Modernising Medical Careers","CD:2007-04-24:98"
"http://data.parliament.uk/resources/103777","2007-04-24","Modernising Medical Careers","CD:2007-04-24:99"
"http://data.parliament.uk/resources/103774","2007-04-23","Finance Bill","CD:2007-04-23:96"
"http://data.parliament.uk/resources/103771","2007-04-20","Standing Order No. 163 (Motions to sit in private)","CD:2007-04-20:93"
"http://data.parliament.uk/resources/103772","2007-04-20","Freedom of Information (Amendment) Bill","CD:2007-04-20:94"
"http://data.parliament.uk/resources/103773","2007-04-20","Freedom of Information (Amendment) Bill","CD:2007-04-20:95"
"http://data.parliament.uk/resources/103769","2007-04-18","Pensions Bill","CD:2007-04-18:91"
"http://data.parliament.uk/resources/103770","2007-04-18","Pensions Bill","CD:2007-04-18:92"
"http://data.parliament.uk/resources/103767","2007-04-17","Occupational Pensions","CD:2007-04-17:89"
"http://data.parliament.uk/resources/103768","2007-04-17","Occupational Pensions","CD:2007-04-17:90"
"http://data.parliament.uk/resources/103763","2007-03-28","Immigration - Integration Loans for Refugees and Other Regulations 2007 (Deferred Division)","CD:2007-03-28:85"
"http://data.parliament.uk/resources/103764","2007-03-28","Immigration - Immigration and Nationality (Fees) Regulations 2007 (Deferred Divisions)","CD:2007-03-28:86"
"http://data.parliament.uk/resources/103765","2007-03-28","Communications Allowance","CD:2007-03-28:87"
"http://data.parliament.uk/resources/103766","2007-03-28","Betting, Gaming and Lotteries","CD:2007-03-28:88"
"http://data.parliament.uk/resources/103759","2007-03-27","Budget Resolutions and Economic Situation","CD:2007-03-27:81"
"http://data.parliament.uk/resources/103760","2007-03-27","Budget Resolutions and Economic Situation","CD:2007-03-27:82"
"http://data.parliament.uk/resources/103761","2007-03-27","Budget Resolutions and Economic Situation","CD:2007-03-27:83"
"http://data.parliament.uk/resources/103762","2007-03-27","Budget Resolutions and Economic Situation","CD:2007-03-27:84"
"http://data.parliament.uk/resources/103758","2007-03-23","Standing Order No. 163 (Motions to sit in private)","CD:2007-03-23:80"
"http://data.parliament.uk/resources/103757","2007-03-19","Modernising Medical Careers","CD:2007-03-19:79"
"http://data.parliament.uk/resources/103754","2007-03-14","Standing Order No. 23 (Motions for leave to bring in Bills and nomination of Select Committees at commencement of public business)","CD:2007-03-14:76"
"http://data.parliament.uk/resources/103755","2007-03-14","Trident","CD:2007-03-14:77"
"http://data.parliament.uk/resources/103756","2007-03-14","Trident (Main Question)","CD:2007-03-14:78"
"http://data.parliament.uk/resources/103752","2007-03-13","Statistics and Registration Service Bill","CD:2007-03-13:74"
"http://data.parliament.uk/resources/103753","2007-03-13","Statistics and Registration Service Bill","CD:2007-03-13:75"
"http://data.parliament.uk/resources/103751","2007-03-09","Standing Order No. 163 (Motions to sit in private)","CD:2007-03-09:73"
"http://data.parliament.uk/resources/103743","2007-03-07","House of Lords Reform Bill (to keep second house])","CD:2007-03-07:65"
"http://data.parliament.uk/resources/103744","2007-03-07","House of Lords Reform Bill (fully appointed)","CD:2007-03-07:66"
"http://data.parliament.uk/resources/103745","2007-03-07","House of Lords Reform Bill (50% Elected)","CD:2007-03-07:67"
"http://data.parliament.uk/resources/103746","2007-03-07","House of Lords Reform Bill (60% Elected)","CD:2007-03-07:68"
"http://data.parliament.uk/resources/103747","2007-03-07","House of Lords Reform Bill (80% Elected)","CD:2007-03-07:69"
"http://data.parliament.uk/resources/103748","2007-03-07","House of Lords Reform Bill (100% Elected)","CD:2007-03-07:70"
"http://data.parliament.uk/resources/103749","2007-03-07","House of Lords Reform Bill (Hereditary places amendment c)","CD:2007-03-07:71"
"http://data.parliament.uk/resources/103750","2007-03-07","House of Lords Reform Bill (Hereditary places main amendment)","CD:2007-03-07:72"
"http://data.parliament.uk/resources/103741","2007-03-02","Standing Order No. 163 (Motions to sit in private)","CD:2007-03-02:63"
"http://data.parliament.uk/resources/103742","2007-03-02","Off-Road Vehicles (Registration) Bill","CD:2007-03-02:64"
"http://data.parliament.uk/resources/103739","2007-02-28","Offender Management Bill","CD:2007-02-28:61"
"http://data.parliament.uk/resources/103740","2007-02-28","Offender Management Bill","CD:2007-02-28:62"
"http://data.parliament.uk/resources/103736","2007-02-27","Greater London Authority Bill","CD:2007-02-27:58"
"http://data.parliament.uk/resources/103737","2007-02-27","Greater London Authority Bill","CD:2007-02-27:59"
"http://data.parliament.uk/resources/103738","2007-02-27","Greater London Authority Bill","CD:2007-02-27:60"
"http://data.parliament.uk/resources/103733","2007-02-26","Royal Navy","CD:2007-02-26:55"
"http://data.parliament.uk/resources/103734","2007-02-26","Electoral System","CD:2007-02-26:56"
"http://data.parliament.uk/resources/103735","2007-02-26","Electoral System","CD:2007-02-26:57"
"http://data.parliament.uk/resources/103732","2007-02-23","Standing Order No. 163 (Motions to sit in private)","CD:2007-02-23:54"
"http://data.parliament.uk/resources/103731","2007-02-22","Prevention of Terrorism Act 2005 (Continuance in force of sections 1 to 9 Order 2007 (Points of Order)","CD:2007-02-22:53"
"http://data.parliament.uk/resources/103730","2007-02-21","Acute Hospital Services","CD:2007-02-21:52"
"http://data.parliament.uk/resources/103728","2007-02-20","Planning-gain Supplement (Preparations) Bill","CD:2007-02-20:50"
"http://data.parliament.uk/resources/103729","2007-02-20","Planning-gain Supplement (Preparations) Bill","CD:2007-02-20:51"
"http://data.parliament.uk/resources/103724","2007-02-07","Al-Yamamah Arms Agreement","CD:2007-02-07:46"
"http://data.parliament.uk/resources/103725","2007-02-07","Al-Yamamah Arms Agreement","CD:2007-02-07:47"
"http://data.parliament.uk/resources/103726","2007-02-07","Government’s Crime Record","CD:2007-02-07:48"
"http://data.parliament.uk/resources/103727","2007-02-07","Government’s Crime Record","CD:2007-02-07:49"
"http://data.parliament.uk/resources/103721","2007-02-06","Justice and Security (Northern Ireland) Bill","CD:2007-02-06:43"
"http://data.parliament.uk/resources/103722","2007-02-06","Justice and Security (Northern Ireland) Bill","CD:2007-02-06:44"
"http://data.parliament.uk/resources/103723","2007-02-06","Justice and Security (Northern Ireland) Bill","CD:2007-02-06:45"
"http://data.parliament.uk/resources/103720","2007-02-05","UK Borders Bill","CD:2007-02-05:42"
"http://data.parliament.uk/resources/103719","2007-02-02","Standing Order No. 163 (Motions to sit in private)","CD:2007-02-02:41"
"http://data.parliament.uk/resources/103717","2007-01-30","Special Educational Needs","CD:2007-01-30:39"
"http://data.parliament.uk/resources/103718","2007-01-30","Special Educational Needs","CD:2007-01-30:40"
"http://data.parliament.uk/resources/103715","2007-01-26","Standing Order No. 163 (Motions to sit in private)","CD:2007-01-26:37"
"http://data.parliament.uk/resources/103716","2007-01-26","Energy Saving (Daylight) Bill","CD:2007-01-26:38"
"http://data.parliament.uk/resources/103708","2007-01-25","Fraud (Trials without a Jury) Bill","CD:2007-01-25:31"
"http://data.parliament.uk/resources/103710","2007-01-25","Fraud (Trials without a Jury) Bill","CD:2007-01-25:32"
"http://data.parliament.uk/resources/103711","2007-01-25","Fraud (Trials without a Jury) Bill","CD:2007-01-25:33"
"http://data.parliament.uk/resources/103712","2007-01-25","Fraud (Trials without a Jury) Bill","CD:2007-01-25:34"
"http://data.parliament.uk/resources/103713","2007-01-25","Fraud (Trials without a Jury) Bill","CD:2007-01-25:35"
"http://data.parliament.uk/resources/103714","2007-01-25","Fraud (Trials without a Jury) Bill","CD:2007-01-25:36"
"http://data.parliament.uk/resources/103706","2007-01-23","Health Care-acquired Infections","CD:2007-01-23:29"
"http://data.parliament.uk/resources/103707","2007-01-23","Disabled Children","CD:2007-01-23:30"
"http://data.parliament.uk/resources/103703","2007-01-22","Local Government and Public Involvement in Health Bill","CD:2007-01-22:26"
"http://data.parliament.uk/resources/103704","2007-01-22","Local Government and Public Involvement in Health Bill","CD:2007-01-22:27"
"http://data.parliament.uk/resources/103705","2007-01-22","Local Government and Public Involvement in Health Bill","CD:2007-01-22:28"
"http://data.parliament.uk/resources/103702","2007-01-19","Sustainable Communities Bill","CD:2007-01-19:25"
"http://data.parliament.uk/resources/103701","2007-01-15","Planning-gain Supplement (Preparations) Bill","CD:2007-01-15:24"
"http://data.parliament.uk/resources/103698","2007-01-10","Community Maternity Services","CD:2007-01-10:21"
"http://data.parliament.uk/resources/103699","2007-01-10","Sub Post-Offices","CD:2007-01-10:22"
"http://data.parliament.uk/resources/103700","2007-01-10","Sub Post-Offices","CD:2007-01-10:23"
"http://data.parliament.uk/resources/103695","2007-01-09","Welfare Reform Bill","CD:2007-01-09:18"
"http://data.parliament.uk/resources/103696","2007-01-09","Welfare Reform Bill","CD:2007-01-09:19"
"http://data.parliament.uk/resources/103697","2007-01-09","Welfare Reform Bill","CD:2007-01-09:20"
"http://data.parliament.uk/resources/103694","2006-12-13","Justice and Security (Northern Ireland) Bill","CD:2006-12-13:17"
"http://data.parliament.uk/resources/103692","2006-12-12","Greater London Authority Bill","CD:2006-12-12:15"
"http://data.parliament.uk/resources/103693","2006-12-12","Greater London Authority Bill","CD:2006-12-12:16"
"http://data.parliament.uk/resources/103690","2006-12-11","Offender Management Bill","CD:2006-12-11:13"
"http://data.parliament.uk/resources/103691","2006-12-11","Offender Management Bill","CD:2006-12-11:14"
"http://data.parliament.uk/resources/103688","2006-12-05","Public Health","CD:2006-12-05:11"
"http://data.parliament.uk/resources/103689","2006-12-05","Transport Strategy","CD:2006-12-05:12"
"http://data.parliament.uk/resources/103686","2006-12-04","Corporate Manslaughter and Corporate Homicide Bill","CD:2006-12-04:9"
"http://data.parliament.uk/resources/103687","2006-12-04","Corporate Manslaughter and Corporate Homicide Bill","CD:2006-12-04:10"
"http://data.parliament.uk/resources/103685","2006-11-30","Business of the House","CD:2006-11-30:8"
"http://data.parliament.uk/resources/103683","2006-11-29","Fraud (Trials without a Jury) Bill","CD:2006-11-29:6"
"http://data.parliament.uk/resources/103684","2006-11-29","European Community Documents","CD:2006-11-29:7"
"http://data.parliament.uk/resources/103680","2006-11-27","Treasury and Work and Pensions","CD:2006-11-27:3"
"http://data.parliament.uk/resources/103681","2006-11-27","Treasury and Work and Pensions","CD:2006-11-27:4"
"http://data.parliament.uk/resources/103682","2006-11-27","Treasury and Work and Pensions","CD:2006-11-27:5"
"http://data.parliament.uk/resources/103679","2006-11-23","Debate on the Address","CD:2006-11-23:2"
"http://data.parliament.uk/resources/103678","2006-11-21","Northern Ireland (St Andrews Agreement) Bill","CD:2006-11-21:1"
"http://data.parliament.uk/resources/103677","2006-11-07","Legislative and Regulatory Reform Bill","CD:2006-11-07:343"
"http://data.parliament.uk/resources/103673","2006-11-06","NHS Redress Bill","CD:2006-11-06:339"
"http://data.parliament.uk/resources/103674","2006-11-06","Police and Justice Bill","CD:2006-11-06:340"
"http://data.parliament.uk/resources/103675","2006-11-06","Police and Justice Bill","CD:2006-11-06:341"
"http://data.parliament.uk/resources/103676","2006-11-06","Police and Justice Bill","CD:2006-11-06:342"
"http://data.parliament.uk/resources/103672","2006-11-02","Education and Inspections Bill","CD:2006-11-02:338"
"http://data.parliament.uk/resources/103666","2006-11-01","Northern Ireland","CD:2006-11-01:332"
"http://data.parliament.uk/resources/103667","2006-11-01","Voluntary reduction “modulation” of direct farm support payments","CD:2006-11-01:333"
"http://data.parliament.uk/resources/103668","2006-11-01","Legislative Process","CD:2006-11-01:334"
"http://data.parliament.uk/resources/103669","2006-11-01","Communications allowance","CD:2006-11-01:335"
"http://data.parliament.uk/resources/103670","2006-11-01","September sittings","CD:2006-11-01:336"
"http://data.parliament.uk/resources/103671","2006-11-01","Short speeches","CD:2006-11-01:337"
"http://data.parliament.uk/resources/103663","2006-10-31","Termination of Pregnancy","CD:2006-10-31:329"
"http://data.parliament.uk/resources/103664","2006-10-31","Iraq","CD:2006-10-31:330"
"http://data.parliament.uk/resources/103665","2006-10-31","Iraq","CD:2006-10-31:331"
"http://data.parliament.uk/resources/103662","2006-10-26","A Citzens' Agenda","CD:2006-10-26:328"
"http://data.parliament.uk/resources/103659","2006-10-25","Charities Bill","CD:2006-10-25:325"
"http://data.parliament.uk/resources/103660","2006-10-25","Charities Bill","CD:2006-10-25:326"
"http://data.parliament.uk/resources/103661","2006-10-25","Charities Bill","CD:2006-10-25:327"
"http://data.parliament.uk/resources/103654","2006-10-24","Police and Justice Bill","CD:2006-10-24:320"
"http://data.parliament.uk/resources/103655","2006-10-24","Police and Justice Bill","CD:2006-10-24:321"
"http://data.parliament.uk/resources/103656","2006-10-24","Police and Justice Bill","CD:2006-10-24:322"
"http://data.parliament.uk/resources/103657","2006-10-24","Police and Justice Bill","CD:2006-10-24:323"
"http://data.parliament.uk/resources/103658","2006-10-24","Police and Justice Bill","CD:2006-10-24:324"
"http://data.parliament.uk/resources/103653","2006-10-23","Safeguarding Vulnerable Groups Bill","CD:2006-10-23:319"
"http://data.parliament.uk/resources/103650","2006-10-19","Companies Bill","CD:2006-10-19:316"
