"uri","date","title","uin"
"http://data.parliament.uk/resources/103222","2005-01-25","Licensing Act 2003","CD:2005-01-25:44"
"http://data.parliament.uk/resources/103223","2005-01-25","Food Supplements Directive","CD:2005-01-25:45"
"http://data.parliament.uk/resources/103224","2005-01-25","Food Supplements Directive","CD:2005-01-25:46"
"http://data.parliament.uk/resources/103216","2005-01-24","Gambling Bill","CD:2005-01-24:38"
"http://data.parliament.uk/resources/103217","2005-01-24","Gambling Bill","CD:2005-01-24:39"
"http://data.parliament.uk/resources/103218","2005-01-24","Gambling Bill","CD:2005-01-24:40"
"http://data.parliament.uk/resources/103219","2005-01-24","Gambling Bill","CD:2005-01-24:41"
"http://data.parliament.uk/resources/103220","2005-01-24","Gambling Bill","CD:2005-01-24:42"
"http://data.parliament.uk/resources/103221","2005-01-24","Gambling Bill","CD:2005-01-24:43"
"http://data.parliament.uk/resources/103213","2005-01-19","Value for TaxpayersŸ Money","CD:2005-01-19:35"
"http://data.parliament.uk/resources/103214","2005-01-19","Farming and Rural Communities","CD:2005-01-19:36"
"http://data.parliament.uk/resources/103215","2005-01-19","Farming and Rural Communities","CD:2005-01-19:37"
"http://data.parliament.uk/resources/103211","2005-01-17","Constitutional Reform Bill [Lords]","CD:2005-01-17:33"
"http://data.parliament.uk/resources/103212","2005-01-17","Constitutional Reform Bill [Lords]","CD:2005-01-17:34"
"http://data.parliament.uk/resources/103210","2005-01-13","Consumer Credit Bill","CD:2005-01-13:32"
"http://data.parliament.uk/resources/103209","2005-01-12","Child Benefit Bill","CD:2005-01-12:31"
"http://data.parliament.uk/resources/103208","2005-01-11","Road Safety Bill","CD:2005-01-11:30"
"http://data.parliament.uk/resources/103205","2005-01-10","Clean Neighbourhoods and Environment Bill","CD:2005-01-10:27"
"http://data.parliament.uk/resources/103206","2005-01-10","Clean Neighbourhoods and Environment Bill","CD:2005-01-10:28"
"http://data.parliament.uk/resources/103207","2005-01-10","Clean Neighbourhoods and Environment Bill","CD:2005-01-10:29"
"http://data.parliament.uk/resources/103201","2004-12-20","Identity Cards Bill","CD:2004-12-20:23"
"http://data.parliament.uk/resources/103202","2004-12-20","Identity Cards Bill","CD:2004-12-20:24"
"http://data.parliament.uk/resources/103203","2004-12-20","Identity Cards Bill","CD:2004-12-20:25"
"http://data.parliament.uk/resources/103204","2004-12-20","Identity Cards Bill","CD:2004-12-20:26"
"http://data.parliament.uk/resources/103196","2004-12-16","Points of Order","CD:2004-12-16:18"
"http://data.parliament.uk/resources/103197","2004-12-16","School Transport Bill","CD:2004-12-16:19"
"http://data.parliament.uk/resources/103198","2004-12-16","School Transport Bill","CD:2004-12-16:20"
"http://data.parliament.uk/resources/103199","2004-12-16","School Transport Bill","CD:2004-12-16:21"
"http://data.parliament.uk/resources/103200","2004-12-16","School Transport Bill","CD:2004-12-16:22"
"http://data.parliament.uk/resources/103189","2004-12-14","Mental Capacity Bill","CD:2004-12-14:11"
"http://data.parliament.uk/resources/103190","2004-12-14","Mental Capacity Bill","CD:2004-12-14:12"
"http://data.parliament.uk/resources/103191","2004-12-14","Mental Capacity Bill","CD:2004-12-14:13"
"http://data.parliament.uk/resources/103192","2004-12-14","Mental Capacity Bill","CD:2004-12-14:14"
"http://data.parliament.uk/resources/103193","2004-12-14","Mental Capacity Bill","CD:2004-12-14:15"
"http://data.parliament.uk/resources/103194","2004-12-14","Mental Capacity Bill","CD:2004-12-14:16"
"http://data.parliament.uk/resources/103195","2004-12-14","Mental Capacity Bill","CD:2004-12-14:17"
"http://data.parliament.uk/resources/103187","2004-12-13","School Discipline","CD:2004-12-13:9"
"http://data.parliament.uk/resources/103188","2004-12-13","Family Justice","CD:2004-12-13:10"
"http://data.parliament.uk/resources/103186","2004-12-08","Commissioners for Revenue and Customs Bill","CD:2004-12-08:8"
"http://data.parliament.uk/resources/103185","2004-12-07","Serious Organised Crime and Police Bill","CD:2004-12-07:7"
"http://data.parliament.uk/resources/103183","2004-12-06","Railways Bill","CD:2004-12-06:5"
"http://data.parliament.uk/resources/103184","2004-12-06","Railways Bill","CD:2004-12-06:6"
"http://data.parliament.uk/resources/103180","2004-12-01","Economic Affairs","CD:2004-12-01:2"
"http://data.parliament.uk/resources/103181","2004-12-01","Economic Affairs","CD:2004-12-01:3"
"http://data.parliament.uk/resources/103182","2004-12-01","Economic Affairs","CD:2004-12-01:4"
"http://data.parliament.uk/resources/103179","2004-11-30","Health and Education","CD:2004-11-30:1"
"http://data.parliament.uk/resources/103175","2004-11-18","Hunting Bill (Procedure) (No. 3)","CD:2004-11-18:337"
"http://data.parliament.uk/resources/103176","2004-11-18","Hunting Bill","CD:2004-11-18:338"
"http://data.parliament.uk/resources/103177","2004-11-18","Hunting Bill","CD:2004-11-18:339"
"http://data.parliament.uk/resources/103178","2004-11-18","Hunting Bill","CD:2004-11-18:340"
"http://data.parliament.uk/resources/103169","2004-11-17","Civil Contingencies Bill (Programme)œ(No.œ2)","CD:2004-11-17:331"
"http://data.parliament.uk/resources/103170","2004-11-17","Civil Contingencies Bill","CD:2004-11-17:332"
"http://data.parliament.uk/resources/103171","2004-11-17","Civil Contingencies Bill","CD:2004-11-17:333"
"http://data.parliament.uk/resources/103172","2004-11-17","Civil Contingencies Bill","CD:2004-11-17:334"
"http://data.parliament.uk/resources/103173","2004-11-17","Civil Contingencies Bill","CD:2004-11-17:335"
"http://data.parliament.uk/resources/103174","2004-11-17","Pensions Bill","CD:2004-11-17:336"
"http://data.parliament.uk/resources/103159","2004-11-16","Pensions Bill (Programme) (No. 4)","CD:2004-11-16:321"
"http://data.parliament.uk/resources/103160","2004-11-16","Pensions Bill","CD:2004-11-16:322"
"http://data.parliament.uk/resources/103161","2004-11-16","Pensions Bill","CD:2004-11-16:323"
"http://data.parliament.uk/resources/103162","2004-11-16","Pensions Bill","CD:2004-11-16:324"
"http://data.parliament.uk/resources/103163","2004-11-16","Pensions Bill","CD:2004-11-16:325"
"http://data.parliament.uk/resources/103164","2004-11-16","Pensions Bill","CD:2004-11-16:326"
"http://data.parliament.uk/resources/103165","2004-11-16","Hunting Bill","CD:2004-11-16:327"
"http://data.parliament.uk/resources/103166","2004-11-16","Hunting Bill","CD:2004-11-16:328"
"http://data.parliament.uk/resources/103167","2004-11-16","Hunting Bill","CD:2004-11-16:329"
"http://data.parliament.uk/resources/103168","2004-11-16","Hunting Bill","CD:2004-11-16:330"
"http://data.parliament.uk/resources/103157","2004-11-15","Armed Forces (Pensions and Compensation) Bill","CD:2004-11-15:319"
"http://data.parliament.uk/resources/103158","2004-11-15","Pensions Bill [Ways and Means]","CD:2004-11-15:320"
"http://data.parliament.uk/resources/103155","2004-11-11","Family Doctor Services","CD:2004-11-11:317"
"http://data.parliament.uk/resources/103156","2004-11-11","Family Doctor Services","CD:2004-11-11:318"
"http://data.parliament.uk/resources/103154","2004-11-10","Alcohol-Related Anti-Social Behaviour and Domestic Violence","CD:2004-11-10:316"
"http://data.parliament.uk/resources/103152","2004-11-09","Civil Partnerships Bill [Lords]","CD:2004-11-09:314"
"http://data.parliament.uk/resources/103153","2004-11-09","Civil Partnerships Bill [Lords]","CD:2004-11-09:315"
"http://data.parliament.uk/resources/103148","2004-11-08","Housing Bill (Programme) (No. 3)","CD:2004-11-08:310"
"http://data.parliament.uk/resources/103149","2004-11-08","Housing Bill","CD:2004-11-08:311"
"http://data.parliament.uk/resources/103150","2004-11-08","Housing Bill","CD:2004-11-08:312"
"http://data.parliament.uk/resources/103151","2004-11-08","Housing Bill","CD:2004-11-08:313"
"http://data.parliament.uk/resources/103145","2004-11-03","Members Allowances","CD:2004-11-03:307"
"http://data.parliament.uk/resources/103146","2004-11-03","MembersŸ Allowances","CD:2004-11-03:308"
"http://data.parliament.uk/resources/103147","2004-11-03","Sessional Orders and Resolutions","CD:2004-11-03:309"
"http://data.parliament.uk/resources/103138","2004-11-02","Children Bill [Lords] (Programme) (No.2)","CD:2004-11-02:300"
"http://data.parliament.uk/resources/103139","2004-11-02","Children Bill [Lords]","CD:2004-11-02:301"
"http://data.parliament.uk/resources/103140","2004-11-02","Children Bill [Lords]","CD:2004-11-02:302"
"http://data.parliament.uk/resources/103141","2004-11-02","Children Bill [Lords]","CD:2004-11-02:303"
"http://data.parliament.uk/resources/103142","2004-11-02","Children Bill [Lords]","CD:2004-11-02:304"
"http://data.parliament.uk/resources/103143","2004-11-02","Children Bill [Lords]","CD:2004-11-02:305"
"http://data.parliament.uk/resources/103144","2004-11-02","Children Bill [Lords]","CD:2004-11-02:306"
"http://data.parliament.uk/resources/103134","2004-11-01","Gambling Bill","CD:2004-11-01:296"
